521.70001,-1.662577033,5.181596756,1.979732871
521.79999,-1.669586778,4.836612225,1.913389206
521.90002,-1.671303391,4.466582298,1.83630681
522,-1.667655468,4.073318958,1.749551415
522.10004,-1.658633232,3.657952309,1.653556108
522.20001,-1.644255519,3.222878933,1.548873425
522.29999,-1.624540448,2.769304037,1.436696887
522.40002,-1.599521875,2.298957348,1.317678928
522.5,-1.569253802,1.814340472,1.192588329
522.60004,-1.53374052,1.316937804,1.062149763
522.70001,-1.493121982,0.809336901,0.927861333
522.79999,-1.447492123,0.293555856,0.789939761
522.90002,-1.39683187,-0.228684068,0.649627447
523,-1.341403246,-0.754448771,0.507823467
523.10004,-1.28117764,-1.282259583,0.365202755
523.20001,-1.216428638,-1.809058428,0.222950667
523.29999,-1.147269726,-2.332903624,8.18E-02
523.40002,-1.073741317,-2.852263689,-5.74E-02
523.5,-0.996207237,-3.363702774,-0.194245994
523.60004,-0.914717495,-3.865894318,-0.327723145
523.70001,-0.829511404,-4.355997562,-0.456927508
523.79999,-0.740853071,-4.832389355,-0.581522822
523.90002,-0.648864806,-5.292924404,-0.701034188
524,-0.553876519,-5.734887123,-0.814616621
524.10004,-0.45609194,-6.157370567,-0.922092497
524.20001,-0.355756044,-6.557560921,-1.022829652
524.29999,-0.253284901,-6.934189796,-1.116574407
524.40002,-0.148729727,-7.285398483,-1.203036189
524.5,-0.042542715,-7.609509468,-1.282013535
524.60004,6.51E-02,-7.905240536,-1.353194118
524.70001,0.173651576,-8.170924187,-1.416365862
524.79999,0.283023536,-8.40508461,-1.471810102
524.90002,0.392825961,-8.607256889,-1.519332528
525,0.502627373,-8.775779724,-1.558662415
525.10004,0.612243235,-8.910146713,-1.59008646
525.20001,0.721143007,-9.009344101,-1.613928437
525.29999,0.829069018,-9.072749138,-1.629953742
525.40002,0.935675919,-9.100158691,-1.638500333
525.5,1.040574193,-9.090864182,-1.639764071
525.60004,1.143490791,-9.045197487,-1.63373661
525.70001,1.243916869,-8.962578773,-1.621000528
525.79999,1.341552377,-8.843585968,-1.601565361
525.90002,1.436163187,-8.688116074,-1.575656533
526,1.527205229,-8.496937752,-1.544021964
526.10004,1.614479303,-8.27031517,-1.506374598
526.20001,1.697528362,-8.009385109,-1.463042259
526.29999,1.776169419,-7.71463728,-1.414974093
526.40002,1.850024939,-7.387330532,-1.36133945
526.5,1.918756127,-7.028522015,-1.303920984
526.60004,1.982176661,-6.639618397,-1.241409659
526.70001,2.039849758,-6.222146034,-1.175217628
526.79999,2.09168911,-5.777627945,-1.105001211
526.90002,2.137401342,-5.307479858,-1.031471729
527,2.176769018,-4.814106941,-0.954614758
527.10004,2.209622145,-4.298883915,-0.874787509
527.20001,2.235786676,-3.764379025,-0.791970551
527.29999,2.255085468,-3.212651253,-0.706517816
527.40002,2.267496109,-2.645281076,-0.619135797
527.5,2.272846222,-2.065485954,-0.529350817
527.60004,2.27107501,-1.47508347,-0.43747586
527.70001,2.26215744,-0.876809835,-0.344517618
527.79999,2.246114969,-0.273377001,-0.249863103
527.90002,2.222949028,0.333770335,-0.154148117
528,2.192702293,0.940756142,-5.74E-02
528.10004,2.155437469,1.546030045,4.02E-02
528.20001,2.111317635,2.145939589,0.138053864
528.29999,2.060430765,2.738755703,0.236167878
528.40002,2.002912283,3.322193146,0.334402859
528.5,1.939026713,3.892848015,0.431815237
528.60004,1.868864894,4.449093342,0.528984368
528.70001,1.792803884,4.987944603,0.624409616
528.79999,1.711020589,5.507369518,0.71845907
528.90002,1.623772502,6.005414963,0.810801923
529,1.531458139,6.47929287,0.900954604
529.10004,1.434271693,6.927810192,0.988027751
529.20001,1.332669497,7.348250389,1.072257161
529.29999,1.22694242,7.739078045,1.152768373
529.40002,1.117418408,8.099293709,1.228945017
529.5,1.004602313,8.426380157,1.301042199
529.60004,0.88871634,8.719860077,1.367956519
529.70001,0.770359576,8.977753639,1.429814339
529.79999,0.649819434,9.199680328,1.485428333
529.90002,0.527442515,9.384833336,1.534730554
530,0.403785169,9.531853676,1.577654362
530.10004,0.279166102,9.640788078,1.613653302
530.20001,0.154117361,9.711052895,1.642117739
530.29999,2.89E-02,9.742677689,1.662997365
530.40002,-9.60E-02,9.73560524,1.676110268
530.5,-0.22015734,9.690116882,1.68102169
530.60004,-0.343270153,9.606542587,1.67769599
530.70001,-0.464861602,9.485589981,1.666145682
530.79999,-0.584540606,9.327754974,1.646230578
530.90002,-0.702067912,9.133893013,1.617989182
531,-0.816957295,8.90541172,1.581298113
531.10004,-0.929029703,8.643164635,1.536770582
531.20001,-1.03783381,8.348900795,1.484244704
531.29999,-1.143077612,8.023664474,1.42422998
531.40002,-1.244596958,7.669223309,1.356660128
531.5,-1.342014074,7.287657261,1.281940937
531.60004,-1.435192227,6.880302906,1.200793505
531.70001,-1.523755431,6.449691772,1.113478065
531.79999,-1.607605457,5.997494698,1.020527124
531.90002,-1.686656475,5.525623798,0.922647238
532,-1.760577321,5.036995411,0.819775939
532.10004,-1.829352617,4.532904625,0.713368893
532.20001,-1.892784476,4.016900063,0.603245616
532.29999,-1.950870991,3.490551472,0.49039346
532.40002,-2.003472805,2.95603919,0.375572681
532.5,-2.050579548,2.41641593,0.259029925
532.60004,-2.092171907,1.873183727,0.141410694
532.70001,-2.128227472,1.329852462,2.38E-02
532.79999,-2.15870595,0.787828922,-9.31E-02
532.90002,-2.183700562,0.249798328,-0.209890202
533,-2.203234673,-0.281424671,-0.32510671
533.10004,-2.217364311,-0.804926276,-0.437773287
533.20001,-2.22619009,-1.317212105,-0.548495948
533.29999,-2.229831696,-1.816880703,-0.655376077
533.40002,-2.228295803,-2.301925182,-0.759364545
533.5,-2.221769571,-2.770124435,-0.859036982
533.60004,-2.210379124,-3.219993353,-0.954972088
533.70001,-2.194301844,-3.649540901,-1.045334578
533.79999,-2.173607588,-4.057249069,-1.130625367
533.90002,-2.148479223,-4.441977024,-1.210874677
534,-2.11914444,-4.80204916,-1.284914136
534.10004,-2.085646391,-5.136652946,-1.353169799
534.20001,-2.048289299,-5.444148064,-1.414958596
534.29999,-2.007205725,-5.724214077,-1.469949603
534.40002,-1.962476611,-5.976280212,-1.518133521
534.5,-1.914443254,-6.199013233,-1.559414268
534.60004,-1.863111615,-6.392743111,-1.593356013
534.70001,-1.808809996,-6.55632019,-1.620019555
534.79999,-1.751632094,-6.690383434,-1.639301419
534.90002,-1.691756248,-6.794709682,-1.650750875
535,-1.629408717,-6.869316101,-1.654482841
535.10004,-1.564678311,-6.914736271,-1.650429606
535.20001,-1.497756481,-6.931480885,-1.638630629
535.29999,-1.428858876,-6.919606686,-1.619187236
535.40002,-1.357990026,-6.880438328,-1.591746092
535.5,-1.285439014,-6.814661026,-1.556709647
535.60004,-1.21128428,-6.723091602,-1.513741255
535.70001,-1.1356529,-6.607002735,-1.463405371
535.79999,-1.058735371,-6.467636108,-1.405531883
535.90002,-0.980540276,-6.305870533,-1.340545177
536,-0.901300967,-6.123456955,-1.268546581
536.10004,-0.821037292,-5.921686172,-1.189851642
536.20001,-0.73993516,-5.702042103,-1.104884028
536.29999,-0.65804857,-5.466253281,-1.013946652
536.40002,-0.575473666,-5.215595722,-0.917268693
536.5,-0.492359281,-4.952126026,-0.815692127
536.60004,-0.40876627,-4.677040577,-0.709531248
536.70001,-0.324793667,-4.392314434,-0.599307597
536.79999,-0.240549862,-4.099781513,-0.485722035
536.90002,-0.156110257,-3.800574303,-0.368956685
537,-7.16E-02,-3.497079372,-0.250258893
537.10004,0.012972797,-3.189949036,-0.130045623
537.20001,9.73E-02,-2.881912231,-9.16E-03
537.29999,0.181403473,-2.573975086,0.112093061
537.40002,0.26524213,-2.267527819,0.232685879
537.5,0.348544478,-1.964028597,0.351533085
537.60004,0.431284159,-1.665316224,0.468583226
537.70001,0.513233542,-1.372101188,0.582508087
537.79999,0.594322145,-1.086337686,0.69318825
537.90002,0.674437344,-0.808546305,0.799272776
538,0.753291488,-0.540293813,0.900302291
538.10004,0.830882907,-0.28203547,0.995692849
538.20001,0.906847179,-3.55E-02,1.084600687
538.29999,0.98112148,0.199199408,1.166626811
538.40002,1.053531289,0.420882165,1.241298914
538.5,1.123754859,0.629350185,1.30731976
538.60004,1.19173336,0.823946238,1.365501046
538.70001,1.257149577,1.004081964,1.414119363
538.79999,1.319799066,1.169804692,1.453441739
538.90002,1.379546046,1.32068193,1.483215451
539,1.436009645,1.456627369,1.502963662
539.10004,1.4891541,1.577686787,1.512336493
539.20001,1.538521767,1.684187651,1.511348367
539.29999,1.584061503,1.776056647,1.50015378
539.40002,1.625498652,1.853724837,1.478645444
539.5,1.662549019,1.917748332,1.446768045
539.60004,1.695115089,1.968324423,1.404850006
539.70001,1.72284162,2.006669044,1.352284431
539.79999,1.745676875,2.032627106,1.290861249
539.90002,1.763288856,2.047533751,1.220013499
540,1.775580525,2.052235365,1.140011311
540.10004,1.782377243,2.046957254,1.052304149
540.20001,1.783540726,2.033618927,0.956428647
540.29999,1.778921485,2.012566566,0.853240073
540.40002,1.768426538,1.984802365,0.744250476
540.5,1.751967669,1.951567769,0.629175901
540.60004,1.729513049,1.913817286,0.509463608
540.70001,1.700985551,1.872493863,0.385836542
540.79999,1.666421652,1.828677058,0.259333462
540.90002,1.625775695,1.783302546,0.130793139
541,1.579199076,1.73754859,1.15E-03
541.10004,1.526670575,1.692257643,-0.128654674
541.20001,1.468424082,1.64838779,-0.257308125
541.29999,1.404523134,1.606447935,-0.38369149
541.40002,1.335166693,1.567412734,-0.507485688
541.5,1.260564446,1.532271862,-0.62687254
541.60004,1.180966377,1.500896931,-0.741193116
541.70001,1.096674442,1.474511147,-0.849567771
541.79999,1.007967353,1.453217864,-0.950761199
541.90002,0.915130556,1.437361121,-1.044171333
542,0.818658471,1.427449584,-1.128898859
542.10004,0.71878773,1.423370838,-1.204185367
542.20001,0.616093099,1.425159454,-1.269260287
542.29999,0.510956705,1.432933569,-1.323842168
542.40002,0.403752834,1.446402907,-1.367120504
542.5,0.295134276,1.465568423,-1.398768783
542.60004,0.185433999,1.490241289,-1.418601036
542.70001,7.53E-02,1.519652009,-1.426458955
542.79999,-3.47E-02,1.553296447,-1.421618223
542.90002,-0.144199297,1.590970039,-1.404959083
543,-0.252466083,1.631773233,-1.376397252
543.10004,-0.359141529,1.675349832,-1.335885286
543.20001,-0.463486493,1.720258951,-1.28379643
543.29999,-0.564981341,1.766402006,-1.221152663
543.40002,-0.663333774,1.812646151,-1.147630692
543.5,-0.757673383,1.858039856,-1.064782381
543.60004,-0.847721338,1.901808619,-0.97277838
543.70001,-0.932841539,1.942739964,-0.872007668
543.79999,-1.012511134,1.979855657,-0.764846087
543.90002,-1.086500049,2.01257205,-0.65067929
544,-1.15417254,2.039504051,-0.531040847
544.10004,-1.215239525,2.059673548,-0.40724507
544.20001,-1.269219756,2.072327614,-0.280166566
544.29999,-1.315850735,2.076148748,-0.150795102
544.40002,-1.354865432,2.070802212,-2.05E-02
544.5,-1.385936737,2.05497098,0.109349139
544.60004,-1.408845305,2.027730703,0.238925815
544.70001,-1.423488975,1.988684058,0.365498394
544.79999,-1.429723859,1.937068582,0.48885116
544.90002,-1.427380204,1.872136712,0.607745409
545,-1.416471601,1.793604255,0.720861137
545.10004,-1.397008538,1.700495124,0.828418374
545.20001,-1.369074583,1.593009949,0.928483963
545.29999,-1.332715273,1.470952749,1.020350456
545.40002,-1.288126469,1.333328724,1.103943586
545.5,-1.235522032,1.181320906,1.177699685
545.60004,-1.174983621,1.014024615,1.241891026
545.70001,-1.107028484,0.832244575,1.295917153
545.79999,-1.031853914,0.635943472,1.338902354
545.90002,-0.94976455,0.425618649,1.371320605
546,-0.861357689,0.202092901,1.392647743
546.10004,-0.766825855,-3.39E-02,1.402387023
546.20001,-0.666864872,-0.281626999,1.40120697
546.29999,-0.561892927,-0.54039675,1.38873291
546.40002,-0.452384979,-0.808989167,1.365633965
546.5,-0.339012265,-1.085985184,1.332324624
546.60004,-0.222216949,-1.370562673,1.288388252
546.70001,-0.102818578,-1.66082716,1.23476994
546.79999,1.88E-02,-1.955525637,1.172316313
546.90002,0.141929641,-2.253131151,1.10096252
547,0.265870661,-2.551935434,1.021536589
547.10004,0.390100688,-2.85014534,0.935377121
547.20001,0.513839602,-3.145823956,0.84219116
547.29999,0.636487663,-3.437107563,0.743292391
547.40002,0.757497609,-3.722342491,0.639301419
547.5,0.876180828,-3.999222994,0.531685293
547.60004,0.991955817,-4.265987873,0.420235932
547.70001,1.104153633,-4.52065134,0.306369007
547.79999,1.212206244,-4.760971069,0.190944344
547.90002,1.315760612,-4.985424995,7.46E-02
548,1.414012432,-5.191772461,-4.20E-02
548.10004,1.506671786,-5.378549099,-0.157866061
548.20001,1.59316206,-5.543318748,-0.272326469
548.29999,1.673071265,-5.684648037,-0.384331346
548.40002,1.746113181,-5.801185608,-0.493790776
548.5,1.811736584,-5.891115665,-0.599759102
548.60004,1.869850874,-5.953350067,-0.701735139
548.70001,1.92003119,-5.98613739,-0.799106598
548.79999,1.962103248,-5.989054203,-0.890805423
548.90002,1.995906949,-5.960885525,-0.977230191
549,2.021255016,-5.900814056,-1.056634307
549.10004,2.038076878,-5.808144569,-1.130037904
549.20001,2.046304464,-5.682984352,-1.195835471
549.29999,2.045984507,-5.524693966,-1.254401803
549.40002,2.037039757,-5.333242893,-1.304921865
549.5,2.019677639,-5.10932827,-1.347062469
549.60004,1.993954778,-4.85290575,-1.381030679
549.70001,1.960013509,-4.564949512,-1.406000972
549.79999,1.918118238,-4.246212482,-1.422288299
549.90002,1.868392587,-3.897547722,-1.429220796
550,1.811275721,-3.520494699,-1.427176833
550.10004,1.746858478,-3.116325617,-1.414802432
550.20001,1.675719738,-2.686924934,-1.394021988
550.29999,1.598068237,-2.23368907,-1.363584757
550.40002,1.514292359,-1.75886929,-1.323724151
550.5,1.424885631,-1.264889359,-1.274557352
550.60004,1.330206394,-0.753579795,-1.216339469
550.70001,1.230782509,-0.227993831,-1.148891926
550.79999,1.127107143,0.309866518,-1.073718071
550.90002,1.019504786,0.857528329,-0.990532637
551,0.90858829,1.411239028,-0.898612797
551.10004,0.794852138,1.969142318,-0.800070465
551.20001,0.67882669,2.527361393,-0.695058465
551.29999,0.560982287,3.083642721,-0.583615422
551.40002,0.441710442,3.635205507,-0.466853052
551.5,0.321739912,4.17807436,-0.345367134
551.60004,0.201330408,4.710585594,-0.220194519
551.70001,8.11E-02,5.228641987,-9.16E-02
551.79999,-3.84E-02,5.729901314,3.91E-02
551.90002,-0.157040954,6.211773396,0.171064764
552,-0.273805261,6.670085907,0.304821104
552.10004,-0.388549238,7.102609158,0.437567323
552.20001,-0.500860512,7.506741047,0.569251657
552.29999,-0.610521376,7.880172729,0.698934674
552.40002,-0.717164278,8.221668243,0.824756324
552.5,-0.820409656,8.528309822,0.946211278
552.60004,-0.920044422,8.798779488,1.062205553
552.70001,-1.015832424,9.030733109,1.172956228
552.79999,-1.107498646,9.223472595,1.276572347
552.90002,-1.19494462,9.375326157,1.372953057
553,-1.277912259,9.485477448,1.460777998
553.10004,-1.35626018,9.553133965,1.53950882
553.20001,-1.429964066,9.577788353,1.60898006
553.29999,-1.498878479,9.558837891,1.668521881
553.40002,-1.563045025,9.496416092,1.717888355
553.5,-1.622358441,9.390748978,1.756212234
553.60004,-1.676862001,9.241939545,1.783495426
553.70001,-1.726560593,9.050779343,1.799535275
553.79999,-1.771510601,8.818027496,1.80476439
553.90002,-1.811898947,8.544852257,1.797966838
554,-1.847635269,8.232460976,1.780186653
554.10004,-1.879074335,7.882240772,1.751158953
554.20001,-1.906152844,7.496322155,1.710695744
554.29999,-1.929124117,7.076201916,1.660003662
554.40002,-1.948145986,6.624111652,1.597802877
554.5,-1.963401556,6.142518997,1.526087642
554.60004,-1.975032091,5.633123398,1.44440639
554.70001,-1.983281851,5.099672794,1.353337526
554.79999,-1.988337159,4.543923378,1.253962755
554.90002,-1.990450859,3.96901536,1.145968199
555,-1.98970747,3.378046274,1.030112982
555.10004,-1.986383319,2.773616552,0.907279849
555.20001,-1.98064971,2.159318447,0.778578281
555.29999,-1.972693443,1.538189769,0.644614577
555.40002,-1.962790847,0.912450731,0.505474329
555.5,-1.950951338,0.286696434,0.363161147
555.60004,-1.937446117,-0.337151706,0.21732831
555.70001,-1.922328949,-0.95528394,0.07023298
555.79999,-1.90580523,-1.564483523,-7.86E-02
555.90002,-1.887981415,-2.162623405,-0.227556661
556,-1.868846416,-2.745971918,-0.375198364
556.10004,-1.848625422,-3.312461615,-0.521089196
556.20001,-1.82719636,-3.858638525,-0.66451627
556.29999,-1.80473578,-4.382278442,-0.803915083
556.40002,-1.781203151,-4.881586075,-0.937692583
556.5,-1.756557107,-5.353406429,-1.066799045
556.60004,-1.730813146,-5.796329498,-1.18796134
556.70001,-1.703854561,-6.208124638,-1.301734805
556.79999,-1.67571485,-6.587325573,-1.406510115
556.90002,-1.646221638,-6.93277359,-1.501499295
557,-1.615289569,-7.242642879,-1.586280942
557.10004,-1.582825899,-7.516574383,-1.65959549
557.20001,-1.548639536,-7.753305435,-1.721289873
557.29999,-1.512582302,-7.952358723,-1.771035671
557.40002,-1.474508762,-8.113858223,-1.807219386
557.5,-1.434274673,-8.237061501,-1.830792069
557.60004,-1.391633034,-8.322545052,-1.840666413
