位移,,,,,
-0.928018965,15.45229,0.09375,-0.928018965,15.45229,0.09375
-0.872173678,15.53042,0.07813,-0.872173678,15.53042,0.07813
-0.831152926,15.57739,0.04697,-0.831152926,15.57739,0.04697
-0.748314546,15.65846,0.08107,-0.748314546,15.65846,0.08107
-0.65522458,15.73661,0.07815,-0.65522458,15.73661,0.07815
-0.572286494,15.80031,0.0637,-0.572286494,15.80031,0.0637
-0.462548025,15.87865,0.07834,-0.462548025,15.87865,0.07834
-0.371522111,15.94114,0.06249,-0.371522111,15.94114,0.06249
-0.236322531,16.03168,0.09054,-0.236322531,16.03168,0.09054
-0.179722795,16.06939,0.03771,-0.179722795,16.06939,0.03771
-0.086388552,16.1319,0.06251,-0.086388552,16.1319,0.06251
0.030004689,16.21141,0.07951,0.030004689,16.21141,0.07951
0.140215257,16.28954,0.07813,0.140215257,16.28954,0.07813
0.24018675,16.36408,0.07454,0.24018675,16.36408,0.07454
0.327990626,16.43343,0.06935,0.327990626,16.43343,0.06935
0.421981653,16.51298,0.07955,0.421981653,16.51298,0.07955
0.473859212,16.55986,0.04688,0.473859212,16.55986,0.04688
0.554297716,16.638,0.07814,0.554297716,16.638,0.07814
0.627404916,16.71612,0.07812,0.627404916,16.71612,0.07812
0.705992345,16.80988,0.09376,0.705992345,16.80988,0.09376
0.729992308,16.84112,0.03124,0.729992308,16.84112,0.03124
0.785305881,16.91926,0.07814,0.785305881,16.91926,0.07814
0.825083473,16.98176,0.0625,0.825083473,16.98176,0.0625
0.861050138,17.04427,0.06251,0.861050138,17.04427,0.06251
0.907173083,17.13802,0.09375,0.907173083,17.13802,0.09375
0.933095974,17.20052,0.0625,0.933095974,17.20052,0.0625
0.954172143,17.263,0.06248,0.954172143,17.263,0.06248
0.974336199,17.34116,0.07816,0.974336199,17.34116,0.07816
0.982494383,17.38804,0.04688,0.982494383,17.38804,0.04688
0.98907632,17.46616,0.07812,0.98907632,17.46616,0.07812
0.986284904,17.54433,0.07817,0.986284904,17.54433,0.07817
0.976070965,17.60679,0.06246,0.976070965,17.60679,0.06246
0.952494976,17.68492,0.07813,0.952494976,17.68492,0.07813
0.930596162,17.73559,0.05067,0.930596162,17.73559,0.05067
0.885596962,17.81392,0.07833,0.885596962,17.81392,0.07833
0.825595466,17.8936,0.07968,0.825595466,17.8936,0.07968
0.767620756,17.95631,0.06271,0.767620756,17.95631,0.06271
0.700202179,18.01881,0.0625,0.700202179,18.01881,0.0625
0.60415048,18.09693,0.07812,0.60415048,18.09693,0.07812
0.493658757,18.17506,0.07813,0.493658757,18.17506,0.07813
0.371923193,18.2532,0.07814,0.371923193,18.2532,0.07814
0.238959533,18.33133,0.07813,0.238959533,18.33133,0.07813
0.126982279,18.39384,0.06251,0.126982279,18.39384,0.06251
0.010841468,18.45634,0.0625,0.010841468,18.45634,0.0625
-0.137799197,18.53447,0.07813,-0.137799197,18.53447,0.07813
-0.316925188,18.62823,0.09376,-0.316925188,18.62823,0.09376
-0.434392854,18.69072,0.06249,-0.434392854,18.69072,0.06249
-0.548355452,18.75322,0.0625,-0.548355452,18.75322,0.0625
-0.682708632,18.83132,0.0781,-0.682708632,18.83132,0.0781
-0.782889647,18.89386,0.06254,-0.782889647,18.89386,0.06254
-0.873996337,18.95636,0.0625,-0.873996337,18.95636,0.0625
-0.991988114,19.05011,0.09375,-0.991988114,19.05011,0.09375
-1.044663541,19.10062,0.05051,-1.044663541,19.10062,0.05051
-1.109336423,19.17898,0.07836,-1.109336423,19.17898,0.07836
-1.155283932,19.2587,0.07972,-1.155283932,19.2587,0.07972
-1.175071968,19.32117,0.06247,-1.175071968,19.32117,0.06247
-1.181721995,19.38369,0.06252,-1.181721995,19.38369,0.06252
-1.175343483,19.4462,0.06251,-1.175343483,19.4462,0.06251
-1.154833724,19.5087,0.0625,-1.154833724,19.5087,0.0625
-1.11171771,19.58683,0.07813,-1.11171771,19.58683,0.07813
-1.036274958,19.68059,0.09376,-1.036274958,19.68059,0.09376
-0.973772494,19.74287,0.06228,-0.973772494,19.74287,0.06228
-0.821678687,19.8679,0.12503,-0.821678687,19.8679,0.12503
-0.75735418,19.91497,0.04707,-0.75735418,19.91497,0.04707
-0.644143532,19.9931,0.07813,-0.644143532,19.9931,0.07813
-0.549242563,20.05561,0.06251,-0.549242563,20.05561,0.06251
-0.427476459,20.13374,0.07813,-0.427476459,20.13374,0.07813
-0.304841348,20.21188,0.07814,-0.304841348,20.21188,0.07814
-0.207769307,20.27437,0.06249,-0.207769307,20.27437,0.06249
-0.089656821,20.35229,0.07792,-0.089656821,20.35229,0.07792
0.041188662,20.44351,0.09122,0.041188662,20.44351,0.09122
0.092380859,20.48139,0.03788,0.092380859,20.48139,0.03788
0.191925036,20.55952,0.07813,0.191925036,20.55952,0.07813
0.299245367,20.65455,0.09503,0.299245367,20.65455,0.09503
0.346245585,20.70165,0.0471,0.346245585,20.70165,0.0471
0.413583777,20.77978,0.07813,0.413583777,20.77978,0.07813
0.46879477,20.85788,0.0781,0.46879477,20.85788,0.0781
0.510181839,20.93604,0.07816,0.510181839,20.93604,0.07816
0.528543798,20.98292,0.04688,0.528543798,20.98292,0.04688
0.551168176,21.07945,0.09653,0.551168176,21.07945,0.09653
0.554048704,21.17344,0.09399,0.554048704,21.17344,0.09399
0.551167881,21.20619,0.03275,0.551167881,21.20619,0.03275
0.530914339,21.29986,0.09367,0.530914339,21.29986,0.09367
0.514749996,21.34681,0.04695,0.514749996,21.34681,0.04695
0.487968454,21.40932,0.06251,0.487968454,21.40932,0.06251
0.455970732,21.47184,0.06252,0.455970732,21.47184,0.06252
0.410512286,21.54997,0.07813,0.410512286,21.54997,0.07813
0.359966161,21.6281,0.07813,0.359966161,21.6281,0.07813
0.317905959,21.6906,0.0625,0.317905959,21.6906,0.0625
0.265044857,21.76873,0.07813,0.265044857,21.76873,0.07813
0.223944812,21.83136,0.06263,0.223944812,21.83136,0.06263
0.194866342,21.87809,0.04673,0.194866342,21.87809,0.04673
0.150505398,21.95623,0.07814,0.150505398,21.95623,0.07814
0.107336873,22.05001,0.09378,0.107336873,22.05001,0.09378
0.091129018,22.09687,0.04686,0.091129018,22.09687,0.04686
0.075747836,22.15937,0.0625,0.075747836,22.15937,0.0625
0.06659273,22.25317,0.0938,0.06659273,22.25317,0.0938
0.073819338,22.33131,0.07814,0.073819338,22.33131,0.07814
0.093485601,22.40947,0.07816,0.093485601,22.40947,0.07816
0.111400272,22.45625,0.04678,0.111400272,22.45625,0.04678
0.15132084,22.5344,0.07815,0.15132084,22.5344,0.07815
0.212717762,22.62815,0.09375,0.212717762,22.62815,0.09375
0.285435642,22.7219,0.09375,0.285435642,22.7219,0.09375
0.337851973,22.78441,0.06251,0.337851973,22.78441,0.06251
0.391469153,22.84691,0.0625,0.391469153,22.84691,0.0625
0.444364268,22.90941,0.0625,0.444364268,22.90941,0.0625
0.518398231,23.00316,0.09375,0.518398231,23.00316,0.09375
0.570260408,23.0813,0.07814,0.570260408,23.0813,0.07814
0.610408267,23.16005,0.07875,0.610408267,23.16005,0.07875
0.627417667,23.20925,0.0492,0.627417667,23.20925,0.0492
0.638316454,23.27195,0.0627,0.638316454,23.27195,0.0627
0.636797997,23.33565,0.0637,0.636797997,23.33565,0.0637
0.607882902,23.4294,0.09375,0.607882902,23.4294,0.09375
0.581218428,23.47628,0.04688,0.581218428,23.47628,0.04688
0.519266048,23.55439,0.07811,0.519266048,23.55439,0.07811
0.452145053,23.61696,0.06257,0.452145053,23.61696,0.06257
0.393438879,23.66387,0.04691,0.393438879,23.66387,0.04691
0.279877175,23.74212,0.07825,0.279877175,23.74212,0.07825
0.177158781,23.80443,0.06231,0.177158781,23.80443,0.06231
0.035654437,23.88255,0.07812,0.035654437,23.88255,0.07812
-0.083976326,23.94506,0.06251,-0.083976326,23.94506,0.06251
-0.238167613,24.02319,0.07813,-0.238167613,24.02319,0.07813
-0.392198314,24.10132,0.07813,-0.392198314,24.10132,0.07813
-0.511001983,24.16382,0.0625,-0.511001983,24.16382,0.0625
-0.623201826,24.22632,0.0625,-0.623201826,24.22632,0.0625
-0.773123882,24.32014,0.09382,-0.773123882,24.32014,0.09382
-0.856875976,24.38258,0.06244,-0.856875976,24.38258,0.06244
-0.952865091,24.47642,0.09384,-0.952865091,24.47642,0.09384
-0.993131284,24.53546,0.05904,-0.993131284,24.53546,0.05904
-1.015287538,24.59004,0.05458,-1.015287538,24.59004,0.05458
-1.019775771,24.66938,0.07934,-1.019775771,24.66938,0.07934
-0.994625843,24.74774,0.07836,-0.994625843,24.74774,0.07836
-0.872983313,24.88837,0.14063,-0.872983313,24.88837,0.14063
-0.747213358,24.98191,0.09354,-0.747213358,24.98191,0.09354
-0.6730822,25.02901,0.0471,-0.6730822,25.02901,0.0471
-0.566138708,25.0916,0.06259,-0.566138708,25.0916,0.06259
-0.452158508,25.15401,0.06241,-0.452158508,25.15401,0.06241
-0.304027772,25.23214,0.07813,-0.304027772,25.23214,0.07813
-0.15679329,25.31005,0.07791,-0.15679329,25.31005,0.07791
-0.01583239,25.38818,0.07813,-0.01583239,25.38818,0.07813
0.08880354,25.45088,0.0627,0.08880354,25.45088,0.0627
0.201723402,25.52903,0.07815,0.201723402,25.52903,0.07815
0.277482782,25.59155,0.06252,0.277482782,25.59155,0.06252
0.336881195,25.65404,0.06249,0.336881195,25.65404,0.06249
0.377360846,25.71653,0.06249,0.377360846,25.71653,0.06249
0.403488084,25.79466,0.07813,0.403488084,25.79466,0.07813
0.398154376,25.87279,0.07813,0.398154376,25.87279,0.07813
0.379929192,25.923,0.05021,0.379929192,25.923,0.05021
0.329949846,26.00136,0.07836,0.329949846,26.00136,0.07836
0.268719089,26.06527,0.06391,0.268719089,26.06527,0.06391
0.211054406,26.11557,0.0503,0.211054406,26.11557,0.0503
0.106906095,26.19393,0.07836,0.106906095,26.19393,0.07836
-0.012050158,26.27328,0.07935,-0.012050158,26.27328,0.07935
-0.085625228,26.32016,0.04688,-0.085625228,26.32016,0.04688
-0.209727996,26.39829,0.07813,-0.209727996,26.39829,0.07813
-0.329010175,26.47626,0.07797,-0.329010175,26.47626,0.07797
-0.374776516,26.50766,0.0314,-0.374776516,26.50766,0.0314
-0.477464352,26.58557,0.07791,-0.477464352,26.58557,0.07791
-0.547627347,26.64829,0.06272,-0.547627347,26.64829,0.06272
-0.622358434,26.74183,0.09354,-0.622358434,26.74183,0.09354
-0.654142343,26.82018,0.07835,-0.654142343,26.82018,0.07835
-0.657119113,26.89809,0.07791,-0.657119113,26.89809,0.07791
-0.642321221,26.94515,0.04706,-0.642321221,26.94515,0.04706
-0.604611028,27.00769,0.06254,-0.604611028,27.00769,0.06254
-0.546076063,27.07018,0.06249,-0.546076063,27.07018,0.06249
-0.447923706,27.1481,0.07792,-0.447923706,27.1481,0.07792
-0.34741217,27.21062,0.06252,-0.34741217,27.21062,0.06252
-0.23514894,27.2713,0.06068,-0.23514894,27.2713,0.06068
-0.061341789,27.35493,0.08363,-0.061341789,27.35493,0.08363
0.046995529,27.40295,0.04802,0.046995529,27.40295,0.04802
0.270117511,27.4969,0.09395,0.270117511,27.4969,0.09395
0.422038246,27.55944,0.06254,0.422038246,27.55944,0.06254
0.609740051,27.63757,0.07813,0.609740051,27.63757,0.07813
0.788860406,27.7157,0.07813,0.788860406,27.7157,0.07813
0.921885796,27.77821,0.06251,0.921885796,27.77821,0.06251
1.043057796,27.8407,0.06249,1.043057796,27.8407,0.06249
1.172178505,27.91884,0.07814,1.172178505,27.91884,0.07814
1.255919221,27.98131,0.06247,1.255919221,27.98131,0.06247
1.320916101,28.04384,0.06253,1.320916101,28.04384,0.06253
1.376894121,28.1376,0.09376,1.376894121,28.1376,0.09376
1.386355777,28.18452,0.04692,1.386355777,28.18452,0.04692
1.380778549,28.24698,0.06246,1.380778549,28.24698,0.06246
1.328592448,28.34082,0.09384,1.328592448,28.34082,0.09384
1.268424737,28.40323,0.06241,1.268424737,28.40323,0.06241
1.163687728,28.48133,0.0781,1.163687728,28.48133,0.0781
1.087859868,28.52824,0.04691,1.087859868,28.52824,0.04691
0.910169143,28.62189,0.09365,0.910169143,28.62189,0.09365
0.74005306,28.70013,0.07824,0.74005306,28.70013,0.07824
0.591855465,28.76262,0.06249,0.591855465,28.76262,0.06249
0.397565919,28.84081,0.07819,0.397565919,28.84081,0.07819
0.238078006,28.90326,0.06245,0.238078006,28.90326,0.06245
0.077444737,28.96577,0.06251,0.077444737,28.96577,0.06251
-0.198187046,29.07522,0.10945,-0.198187046,29.07522,0.10945
-0.348291923,29.13765,0.06243,-0.348291923,29.13765,0.06243
-0.455607671,29.18452,0.04687,-0.455607671,29.18452,0.04687
-0.652949616,29.27805,0.09353,-0.652949616,29.27805,0.09353
-0.798361865,29.35641,0.07836,-0.798361865,29.35641,0.07836
-0.897964789,29.41891,0.0625,-0.897964789,29.41891,0.0625
-1.003206439,29.49704,0.07813,-1.003206439,29.49704,0.07813
-1.06866049,29.55955,0.06251,-1.06866049,29.55955,0.06251
-1.118097592,29.62204,0.06249,-1.118097592,29.62204,0.06249
-1.159051099,29.70017,0.07813,-1.159051099,29.70017,0.07813
-1.171897017,29.76268,0.06251,-1.171897017,29.76268,0.06251
-1.167506511,29.8408,0.07812,-1.167506511,29.8408,0.07812
-1.131523865,29.93436,0.09356,-1.131523865,29.93436,0.09356
-1.091140268,29.99707,0.06271,-1.091140268,29.99707,0.06271
