时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
784.5,0,0,-0.001,-0.874,0.097,-0.002,0,6,60,2,0
785,0.006,0,-0.006,-17.291,3.803,-0.053,0,6,60,2,0
785.5,0.01,-0.006,-0.012,-32.782,7.019,-0.1,0,6,60,2,0
786,0.008,-0.014,-0.015,-44.267,9.572,-0.136,0,6,60,2,0
786.5,0,-0.016,-0.016,-49.645,11.318,-0.155,0,6,60,2,0
787,-0.007,-0.012,-0.013,-49.286,12.096,-0.159,0,6,60,2,0
787.5,-0.008,-0.005,-0.009,-43.958,11.866,-0.148,0,6,60,2,0
788,-0.005,0,-0.005,-35.776,10.612,-0.125,0,6,60,2,0
788.5,-0.002,0.001,-0.002,-26.278,8.456,-0.096,0,6,60,2,0
789,0,0,0,-15.972,5.634,-0.061,0,6,60,2,0
789.5,0,0,0,-6.46,2.346,-0.025,0,6,60,2,0
790,0.001,0.002,-0.003,0.658,-1.182,0.008,0,6,60,2,0
790.5,0.007,0.004,-0.007,5.263,-4.657,0.035,0,6,60,2,0
791,0.014,0,-0.013,7.903,-7.796,0.057,0,6,60,2,0
791.5,0.018,-0.01,-0.02,8.026,-10.433,0.072,0,6,60,2,0
792,0.013,-0.023,-0.026,7.058,-12.329,0.08,0,6,60,2,0
792.5,0,-0.031,-0.03,5.966,-13.356,0.084,0,6,60,2,0
793,-0.016,-0.028,-0.032,4.169,-13.523,0.081,0,6,60,2,0
793.5,-0.029,-0.017,-0.033,1.128,-12.885,0.072,0,6,60,2,0
794,-0.032,0,-0.031,-1.191,-11.41,0.06,0,6,60,2,0
794.5,-0.022,0.013,-0.025,-1.046,-9.143,0.048,0,6,60,2,0
795,-0.008,0.013,-0.015,1.768,-6.231,0.037,0,6,60,2,0
795.5,0,0.001,-0.001,7.429,-2.816,0.029,0,6,60,2,0
796,-0.009,-0.016,0.018,17.103,1.019,0.027,0,6,60,2,0
796.5,-0.035,-0.02,0.039,28.099,4.963,0.026,0,6,60,2,0
797,-0.058,0,0.056,36.702,8.691,0.022,0,6,60,2,0
797.5,-0.064,0.037,0.071,42.977,12.093,0.016,0,6,60,2,0
798,-0.042,0.073,0.082,46.425,14.98,0.006,0,6,60,2,0
798.5,0,0.09,0.087,45.97,17.154,-0.006,0,6,60,2,0
799,0.045,0.078,0.088,42.559,18.546,-0.02,0,6,60,2,0
799.5,0.074,0.043,0.083,36.11,19.022,-0.035,0,6,60,2,0
800,0.077,0,0.074,27.626,18.564,-0.049,0,6,60,2,0
800.5,0.057,-0.033,0.063,19.794,17.28,-0.056,0,6,60,2,0
801,0.028,-0.048,0.053,14.55,15.283,-0.056,0,6,60,2,0
801.5,0,-0.044,0.042,10.113,12.542,-0.049,0,6,60,2,0
802,-0.014,-0.025,0.028,4.227,9.083,-0.041,0,6,60,2,0
802.5,-0.01,-0.006,0.011,-2.711,5.114,-0.033,0,6,60,2,0
803,0.006,0,-0.006,-8.825,0.92,-0.022,0,6,60,2,0
803.5,0.02,-0.011,-0.022,-14.639,-3.343,-0.01,0,6,60,2,0
804,0.02,-0.034,-0.038,-19.946,-7.447,0.003,0,6,60,2,0
804.5,0,-0.053,-0.051,-23.751,-11.138,0.016,0,6,60,2,0
805,-0.032,-0.055,-0.061,-26.216,-14.251,0.028,0,6,60,2,0
805.5,-0.062,-0.036,-0.069,-27.581,-16.638,0.038,0,6,60,2,0
806,-0.075,0,-0.073,-27.348,-18.145,0.047,0,6,60,2,0
806.5,-0.065,0.038,-0.073,-25.764,-18.713,0.053,0,6,60,2,0
807,-0.036,0.062,-0.069,-22.932,-18.308,0.056,0,6,60,2,0
807.5,0,0.064,-0.062,-19.014,-16.953,0.056,0,6,60,2,0
808,0.026,0.046,-0.051,-13.782,-14.693,0.054,0,6,60,2,0
808.5,0.035,0.02,-0.039,-9.213,-11.753,0.046,0,6,60,2,0
809,0.028,0,-0.027,-5.421,-8.269,0.035,0,6,60,2,0
809.5,0.011,-0.006,-0.012,-1.112,-4.357,0.022,0,6,60,2,0
810,-0.002,0.003,0.004,4.475,-0.188,0.009,0,6,60,2,0
810.5,0,0.02,0.019,9.403,3.913,-0.003,0,6,60,2,0
811,0.018,0.031,0.034,14.901,7.844,-0.014,0,6,60,2,0
811.5,0.045,0.026,0.05,22.029,11.468,-0.021,0,6,60,2,0
812,0.07,0,0.067,31.581,14.693,-0.02,0,6,60,2,0
812.5,0.076,-0.044,0.085,42.764,17.381,-0.014,0,6,60,2,0
813,0.051,-0.088,0.099,52.523,19.318,-0.006,0,6,60,2,0
813.5,0,-0.11,0.106,57.837,20.342,-0.001,0,6,60,2,0
814,-0.057,-0.098,0.109,60.474,20.583,0.002,0,6,60,2,0
814.5,-0.097,-0.056,0.108,60.852,20.059,0.006,0,6,60,2,0
815,-0.106,0,0.103,58.564,18.793,0.009,0,6,60,2,0
815.5,-0.084,0.048,0.094,54.079,16.878,0.01,0,6,60,2,0
816,-0.043,0.075,0.084,49.904,14.543,0.015,0,6,60,2,0
816.5,0,0.077,0.074,47.007,11.933,0.024,0,6,60,2,0
817,0.035,0.06,0.068,47.17,9.299,0.039,0,6,60,2,0
817.5,0.058,0.033,0.064,50.659,6.815,0.059,0,6,60,2,0
818,0.065,0,0.062,55.224,4.541,0.08,0,6,60,2,0
818.5,0.052,-0.03,0.058,56.524,2.417,0.094,0,6,60,2,0
819,0.026,-0.045,0.05,53.643,0.558,0.098,0,6,60,2,0
819.5,0,-0.04,0.038,44.969,-1.076,0.091,0,6,60,2,0
820,-0.012,-0.02,0.023,31.572,-2.414,0.073,0,6,60,2,0
820.5,-0.006,-0.004,0.007,17.094,-3.327,0.05,0,6,60,2,0
821,0.005,0,-0.005,5.428,-3.715,0.03,0,6,60,2,0
821.5,0.012,-0.007,-0.013,-3.686,-3.725,0.013,0,6,60,2,0
822,0.009,-0.016,-0.018,-9.716,-3.403,0,0,6,60,2,0
822.5,0,-0.019,-0.018,-11.89,-2.79,-0.007,0,6,60,2,0
823,-0.009,-0.015,-0.017,-12.494,-2.087,-0.012,0,6,60,2,0
823.5,-0.014,-0.008,-0.016,-13.526,-1.436,-0.018,0,6,60,2,0
824,-0.015,0,-0.015,-13.655,-0.791,-0.022,0,6,60,2,0
824.5,-0.012,0.007,-0.013,-13.496,-0.248,-0.024,0,6,60,2,0
825,-0.006,0.011,-0.012,-13.728,0.135,-0.027,0,6,60,2,0
825.5,0,0.011,-0.01,-12.511,0.454,-0.026,0,6,60,2,0
826,0.004,0.007,-0.008,-10.423,0.648,-0.023,0,6,60,2,0
826.5,0.006,0.003,-0.006,-8.783,0.666,-0.02,0,6,60,2,0
827,0.004,0,-0.004,-6.009,0.635,-0.015,0,6,60,2,0
827.5,0.002,-0.001,-0.002,-3.493,0.482,-0.009,0,6,60,2,0
828,0.001,-0.002,-0.002,-2.851,0.166,-0.006,0,6,60,2,0
828.5,0,-0.005,-0.005,-4.422,-0.299,-0.007,0,6,60,2,0
829,-0.005,-0.008,-0.009,-7.176,-0.842,-0.009,0,6,60,2,0
829.5,-0.013,-0.008,-0.015,-11.694,-1.508,-0.014,0,6,60,2,0
830,-0.023,0,-0.022,-17.935,-2.294,-0.021,0,6,60,2,0
830.5,-0.027,0.015,-0.03,-23.846,-3.095,-0.028,0,6,60,2,0
831,-0.018,0.031,-0.035,-27.321,-3.81,-0.031,0,6,60,2,0
831.5,0,0.038,-0.037,-27.911,-4.415,-0.029,0,6,60,2,0
832,0.019,0.033,-0.037,-26.455,-4.922,-0.023,0,6,60,2,0
832.5,0.033,0.019,-0.037,-24.596,-5.372,-0.017,0,6,60,2,0
833,0.039,0,-0.038,-24.861,-5.861,-0.015,0,6,60,2,0
833.5,0.037,-0.021,-0.041,-26.668,-6.306,-0.016,0,6,60,2,0
834,0.024,-0.041,-0.046,-30.732,-6.765,-0.021,0,6,60,2,0
834.5,0,-0.054,-0.052,-36.655,-7.222,-0.03,0,6,60,2,0
835,-0.03,-0.052,-0.058,-41.99,-7.573,-0.038,0,6,60,2,0
835.5,-0.053,-0.031,-0.06,-43.273,-7.66,-0.04,0,6,60,2,0
836,-0.059,0,-0.057,-40.493,-7.513,-0.036,0,6,60,2,0
836.5,-0.045,0.026,-0.05,-34.089,-7.12,-0.026,0,6,60,2,0
837,-0.02,0.035,-0.039,-24.257,-6.441,-0.011,0,6,60,2,0
837.5,0,0.025,-0.024,-10.503,-5.378,0.009,0,6,60,2,0
838,0.002,0.003,-0.003,7.289,-3.846,0.035,0,6,60,2,0
838.5,-0.016,-0.009,0.018,25.675,-1.967,0.059,0,6,60,2,0
839,-0.038,0,0.037,39.836,0.066,0.075,0,6,60,2,0
839.5,-0.043,0.025,0.048,46.583,2.097,0.077,0,6,60,2,0
840,-0.027,0.046,0.052,44.935,4.007,0.063,0,6,60,2,0
840.5,0,0.05,0.048,36.242,5.719,0.037,0,6,60,2,0
841,0.021,0.036,0.04,23.446,7.183,0.005,0,6,60,2,0
841.5,0.028,0.016,0.031,10.025,8.356,-0.026,0,6,60,2,0
842,0.025,0,0.024,-0.314,9.231,-0.051,0,6,60,2,0
842.5,0.018,-0.011,0.021,-5.531,9.759,-0.063,0,6,60,2,0
843,0.01,-0.018,0.02,-6.383,9.82,-0.065,0,6,60,2,0
843.5,0,-0.024,0.023,-1.952,9.498,-0.055,0,6,60,2,0
844,-0.015,-0.026,0.029,6.588,8.801,-0.035,0,6,60,2,0
844.5,-0.034,-0.02,0.038,19.141,7.894,-0.007,0,6,60,2,0
845,-0.05,0,0.048,33.082,6.815,0.026,0,6,60,2,0
845.5,-0.049,0.028,0.054,43.483,5.507,0.052,0,6,60,2,0
846,-0.029,0.05,0.055,48.857,4.105,0.07,0,6,60,2,0
846.5,0,0.054,0.053,49.536,2.757,0.079,0,6,60,2,0
847,0.025,0.043,0.048,47.713,1.668,0.081,0,6,60,2,0
847.5,0.038,0.022,0.042,43.527,0.855,0.078,0,6,60,2,0
848,0.037,0,0.036,38.045,0.384,0.07,0,6,60,2,0
848.5,0.028,-0.016,0.031,32.805,0.296,0.06,0,6,60,2,0
849,0.016,-0.029,0.032,32.53,0.816,0.057,0,6,60,2,0
849.5,0,-0.039,0.037,35.676,1.769,0.058,0,6,60,2,0
850,-0.024,-0.042,0.047,42.295,3.167,0.063,0,6,60,2,0
850.5,-0.053,-0.031,0.059,50.691,4.878,0.069,0,6,60,2,0
851,-0.072,0,0.07,56.963,6.663,0.071,0,6,60,2,0
851.5,-0.068,0.039,0.076,59.339,8.393,0.067,0,6,60,2,0
852,-0.04,0.07,0.078,57.083,9.936,0.054,0,6,60,2,0
852.5,0,0.078,0.075,50.368,11.176,0.034,0,6,60,2,0
853,0.036,0.063,0.07,41.728,12.112,0.013,0,6,60,2,0
853.5,0.055,0.032,0.062,31.468,12.587,-0.009,0,6,60,2,0
854,0.055,0,0.053,21.728,12.609,-0.027,0,6,60,2,0
854.5,0.039,-0.023,0.044,13.185,12.104,-0.041,0,6,60,2,0
855,0.02,-0.034,0.038,9.229,11.244,-0.044,0,6,60,2,0
855.5,0,-0.038,0.037,11.475,10.127,-0.033,0,6,60,2,0
856,-0.02,-0.035,0.039,17.594,8.723,-0.014,0,6,60,2,0
856.5,-0.036,-0.021,0.04,23.608,6.982,0.007,0,6,60,2,0
857,-0.042,0,0.04,29.411,5.111,0.028,0,6,60,2,0
857.5,-0.034,0.02,0.038,32.356,3.114,0.044,0,6,60,2,0
858,-0.017,0.029,0.033,32.395,1.166,0.055,0,6,60,2,0
858.5,0,0.029,0.028,31.743,-0.496,0.063,0,6,60,2,0
859,0.013,0.022,0.024,31.499,-1.737,0.069,0,6,60,2,0
859.5,0.02,0.012,0.023,32.087,-2.472,0.074,0,6,60,2,0
860,0.024,0,0.023,33.036,-2.689,0.077,0,6,60,2,0
860.5,0.022,-0.013,0.024,33.703,-2.409,0.077,0,6,60,2,0
861,0.014,-0.024,0.026,33.596,-1.68,0.073,0,6,60,2,0
861.5,0,-0.029,0.028,32.083,-0.596,0.064,0,6,60,2,0
862,-0.015,-0.026,0.029,29.758,0.789,0.052,0,6,60,2,0
862.5,-0.028,-0.016,0.031,27.479,2.401,0.039,0,6,60,2,0
863,-0.035,0,0.034,25.168,4.101,0.025,0,6,60,2,0
863.5,-0.034,0.02,0.038,24.886,5.888,0.015,0,6,60,2,0
864,-0.024,0.041,0.046,27.87,7.709,0.011,0,6,60,2,0
864.5,0,0.057,0.055,33.425,9.443,0.012,0,6,60,2,0
865,0.035,0.06,0.067,41.349,11.049,0.018,0,6,60,2,0
865.5,0.071,0.041,0.079,50.546,12.452,0.028,0,6,60,2,0
866,0.092,0,0.089,58.198,13.507,0.037,0,6,60,2,0
866.5,0.085,-0.049,0.095,62.788,14.162,0.042,0,6,60,2,0
867,0.049,-0.085,0.095,63.005,14.35,0.041,0,6,60,2,0
867.5,0,-0.094,0.091,59.341,14.098,0.036,0,6,60,2,0
868,-0.043,-0.075,0.084,53.296,13.463,0.028,0,6,60,2,0
868.5,-0.068,-0.039,0.076,47.286,12.559,0.021,0,6,60,2,0
869,-0.07,0,0.068,41.473,11.371,0.017,0,6,60,2,0
869.5,-0.054,0.031,0.061,37.506,10.03,0.016,0,6,60,2,0
870,-0.028,0.049,0.055,35.582,8.578,0.021,0,6,60,2,0
870.5,0,0.054,0.052,36.51,7.15,0.03,0,6,60,2,0
871,0.026,0.046,0.051,39.349,5.786,0.043,0,6,60,2,0
871.5,0.045,0.026,0.05,41.578,4.46,0.054,0,6,60,2,0
872,0.046,0,0.045,40.22,3.113,0.059,0,6,60,2,0
872.5,0.032,-0.018,0.035,33.553,1.72,0.054,0,6,60,2,0
873,0.011,-0.019,0.021,22.036,0.321,0.04,0,6,60,2,0
873.5,0,-0.005,0.005,8.546,-0.966,0.021,0,6,60,2,0
874,0.005,0.008,-0.009,-4.168,-2.068,0.003,0,6,60,2,0
874.5,0.02,0.011,-0.022,-15.364,-3.025,-0.013,0,6,60,2,0
875,0.032,0,-0.031,-22.861,-3.757,-0.023,0,6,60,2,0
875.5,0.031,-0.018,-0.035,-26.085,-4.276,-0.026,0,6,60,2,0
876,0.017,-0.03,-0.033,-23.656,-4.486,-0.02,0,6,60,2,0
876.5,0,-0.027,-0.026,-15.85,-4.366,-0.006,0,6,60,2,0
877,-0.008,-0.013,-0.015,-4.56,-3.942,0.013,0,6,60,2,0
877.5,-0.001,-0.001,-0.002,7.691,-3.254,0.032,0,6,60,2,0
878,0.01,0,0.01,17.809,-2.392,0.047,0,6,60,2,0
878.5,0.016,-0.009,0.018,24.07,-1.395,0.053,0,6,60,2,0
879,0.011,-0.019,0.022,24.845,-0.368,0.049,0,6,60,2,0
879.5,0,-0.023,0.022,21.895,0.738,0.037,0,6,60,2,0
880,-0.011,-0.019,0.021,17.865,1.948,0.023,0,6,60,2,0
880.5,-0.019,-0.011,0.021,14.019,3.197,0.009,0,6,60,2,0
881,-0.023,0,0.022,11.544,4.433,-0.002,0,6,60,2,0
881.5,-0.021,0.012,0.024,10.032,5.523,-0.011,0,6,60,2,0
882,-0.014,0.024,0.026,10.197,6.444,-0.016,0,6,60,2,0
882.5,0,0.03,0.029,11.352,7.096,-0.017,0,6,60,2,0
883,0.016,0.027,0.031,12.168,7.39,-0.017,0,6,60,2,0
883.5,0.027,0.015,0.03,11.72,7.277,-0.017,0,6,60,2,0
884,0.029,0,0.028,10.779,6.817,-0.017,0,6,60,2,0
884.5,0.022,-0.013,0.025,9.513,6.036,-0.015,0,6,60,2,0
885,0.011,-0.02,0.022,9.289,5.061,-0.01,0,6,60,2,0
885.5,0,-0.021,0.021,11.066,4.003,-0.001,0,6,60,2,0
886,-0.011,-0.019,0.022,15.198,2.97,0.013,0,6,60,2,0
886.5,-0.023,-0.013,0.025,21.853,2.086,0.03,0,6,60,2,0
887,-0.033,0,0.032,30.494,1.445,0.05,0,6,60,2,0
887.5,-0.035,0.02,0.039,39.823,1.104,0.069,0,6,60,2,0
888,-0.024,0.042,0.047,48.171,1.085,0.085,0,6,60,2,0
888.5,0,0.053,0.051,52.492,1.289,0.092,0,6,60,2,0
889,0.027,0.047,0.052,52.238,1.724,0.089,0,6,60,2,0
889.5,0.045,0.026,0.05,48.222,2.386,0.078,0,6,60,2,0
890,0.047,0,0.045,40.193,3.15,0.059,0,6,60,2,0
890.5,0.033,-0.019,0.037,29.295,3.945,0.034,0,6,60,2,0
891,0.014,-0.025,0.027,16.653,4.653,0.006,0,6,60,2,0
891.5,0,-0.018,0.018,4.23,5.211,-0.02,0,6,60,2,0
892,-0.005,-0.008,0.009,-6.238,5.547,-0.042,0,6,60,2,0
892.5,-0.001,0,0.001,-14.863,5.526,-0.058,0,6,60,2,0
893,0.007,0,-0.006,-21.658,5.077,-0.069,0,6,60,2,0
893.5,0.013,-0.007,-0.014,-27.225,4.136,-0.074,0,6,60,2,0
894,0.011,-0.019,-0.021,-30.986,2.761,-0.074,0,6,60,2,0
894.5,0,-0.028,-0.027,-32.771,1.018,-0.067,0,6,60,2,0
895,-0.018,-0.03,-0.034,-34.058,-1.081,-0.059,0,6,60,2,0
895.5,-0.037,-0.021,-0.041,-34.907,-3.397,-0.048,0,6,60,2,0
896,-0.047,0,-0.045,-33.129,-5.656,-0.032,0,6,60,2,0
896.5,-0.042,0.024,-0.047,-29.511,-7.764,-0.014,0,6,60,2,0
897,-0.026,0.044,-0.049,-26.19,-9.668,0.003,0,6,60,2,0
897.5,0,0.051,-0.05,-22.202,-11.142,0.019,0,6,60,2,0
898,0.025,0.043,-0.048,-17.554,-12.077,0.032,0,6,60,2,0
898.5,0.04,0.023,-0.045,-13.267,-12.436,0.043,0,6,60,2,0
899,0.039,0,-0.038,-7.158,-12.021,0.052,0,6,60,2,0
899.5,0.024,-0.014,-0.027,1.729,-10.775,0.062,0,6,60,2,0
900,0.006,-0.01,-0.011,12.875,-8.724,0.072,0,6,60,2,0
900.5,0,0.008,0.008,25.376,-5.941,0.08,0,6,60,2,0
901,0.014,0.025,0.028,37.52,-2.575,0.085,0,6,60,2,0
901.5,0.041,0.024,0.046,46.872,1.141,0.082,0,6,60,2,0
902,0.062,0,0.06,51.439,4.954,0.07,0,6,60,2,0
902.5,0.062,-0.036,0.069,50.775,8.643,0.049,0,6,60,2,0
903,0.038,-0.065,0.073,45.264,11.981,0.02,0,6,60,2,0
903.5,0,-0.072,0.07,34.488,14.665,-0.015,0,6,60,2,0
904,-0.033,-0.056,0.063,21.136,16.586,-0.05,0,6,60,2,0
904.5,-0.049,-0.028,0.054,8.728,17.684,-0.08,0,6,60,2,0
905,-0.047,0,0.046,-1.388,17.837,-0.1,0,6,60,2,0
905.5,-0.035,0.02,0.039,-6.825,17.105,-0.106,0,6,60,2,0
906,-0.019,0.032,0.036,-5.666,15.608,-0.096,0,6,60,2,0
906.5,0,0.035,0.034,-0.996,13.286,-0.074,0,6,60,2,0
907,0.015,0.026,0.029,3.029,10.142,-0.049,0,6,60,2,0
907.5,0.019,0.011,0.021,5.03,6.376,-0.025,0,6,60,2,0
908,0.008,0,0.008,2.698,2.108,-0.006,0,6,60,2,0
908.5,-0.01,0.006,-0.011,-4.715,-2.449,0.004,0,6,60,2,0
909,-0.017,0.029,-0.033,-15.466,-6.994,0.009,0,6,60,2,0
909.5,0,0.057,-0.055,-28.151,-11.301,0.008,0,6,60,2,0
910,0.039,0.068,-0.076,-39.928,-15.082,0.006,0,6,60,2,0
910.5,0.083,0.048,-0.093,-49.077,-18.154,0.006,0,6,60,2,0
911,0.105,0,-0.102,-53.263,-20.295,0.01,0,6,60,2,0
911.5,0.092,-0.053,-0.103,-51.454,-21.378,0.019,0,6,60,2,0
912,0.05,-0.086,-0.096,-43.78,-21.331,0.033,0,6,60,2,0
912.5,0,-0.086,-0.083,-32.641,-20.228,0.048,0,6,60,2,0
913,-0.035,-0.06,-0.067,-21.313,-18.21,0.059,0,6,60,2,0
913.5,-0.046,-0.027,-0.052,-12.094,-15.419,0.061,0,6,60,2,0
914,-0.039,0,-0.037,-6.247,-12.017,0.053,0,6,60,2,0
914.5,-0.024,0.014,-0.027,-5.614,-8.286,0.034,0,6,60,2,0
915,-0.011,0.02,-0.022,-11.222,-4.522,0.003,0,6,60,2,0
915.5,0,0.022,-0.021,-20.851,-0.895,-0.035,0,6,60,2,0
916,0.012,0.021,-0.024,-32.923,2.333,-0.075,0,6,60,2,0
916.5,0.024,0.014,-0.027,-43.893,5.048,-0.11,0,6,60,2,0
917,0.028,0,-0.027,-50.115,7.174,-0.134,0,6,60,2,0
917.5,0.023,-0.013,-0.025,-52.188,8.481,-0.145,0,6,60,2,0
918,0.011,-0.018,-0.02,-48.298,9.029,-0.14,0,6,60,2,0
918.5,0,-0.012,-0.011,-37.889,8.873,-0.12,0,6,60,2,0
919,0,0,0,-22.947,8.048,-0.087,0,6,60,2,0
919.5,0.009,0.005,0.01,-7.8,6.543,-0.05,0,6,60,2,0
920,0.017,0,0.017,5.279,4.525,-0.015,0,6,60,2,0
920.5,0.017,-0.01,0.019,14.503,2.158,0.016,0,6,60,2,0
921,0.009,-0.015,0.017,19.11,-0.355,0.038,0,6,60,2,0
921.5,0,-0.009,0.009,18.285,-2.872,0.05,0,6,60,2,0
922,0,0,0,14.785,-5.087,0.056,0,6,60,2,0
922.5,0.008,0.005,-0.009,10.114,-6.855,0.056,0,6,60,2,0
923,0.016,0,-0.016,5.891,-8.035,0.055,0,6,60,2,0
923.5,0.014,-0.008,-0.016,6.357,-8.363,0.057,0,6,60,2,0
924,0.007,-0.012,-0.013,8.532,-8.045,0.06,0,6,60,2,0
924.5,0,-0.01,-0.009,10.31,-7.17,0.058,0,6,60,2,0
925,-0.002,-0.004,-0.004,11.774,-5.772,0.054,0,6,60,2,0
925.5,-0.001,0,-0.001,10.868,-4.067,0.043,0,6,60,2,0
926,0.001,0,0.001,7.744,-2.152,0.026,0,6,60,2,0
926.5,0.002,-0.001,0.002,2.801,-0.174,0.006,0,6,60,2,0
927,0.001,-0.003,0.003,-2.021,1.804,-0.014,0,6,60,2,0
927.5,0,-0.006,0.005,-4.745,3.713,-0.029,0,6,60,2,0
928,-0.004,-0.008,0.008,-6.105,5.353,-0.041,0,6,60,2,0
928.5,-0.01,-0.006,0.011,-6.429,6.614,-0.048,0,6,60,2,0
929,-0.016,0,0.015,-4.605,7.495,-0.049,0,6,60,2,0
929.5,-0.016,0.009,0.018,-2.537,7.846,-0.047,0,6,60,2,0
930,-0.009,0.016,0.018,-1.884,7.601,-0.045,0,6,60,2,0
930.5,0,0.014,0.014,-4.273,6.7,-0.044,0,6,60,2,0
931,0.002,0.003,0.004,-10.578,5.138,-0.048,0,6,60,2,0
931.5,-0.006,-0.003,-0.007,-16.503,3.22,-0.049,0,6,60,2,0
932,-0.016,0,-0.016,-20.401,1.064,-0.044,0,6,60,2,0
932.5,-0.021,0.012,-0.023,-21.843,-1.2,-0.035,0,6,60,2,0
933,-0.013,0.023,-0.026,-18.958,-3.323,-0.018,0,6,60,2,0
933.5,0,0.027,-0.026,-13.74,-5.276,0.003,0,6,60,2,0
934,0.013,0.022,-0.025,-7.009,-6.902,0.024,0,6,60,2,0
934.5,0.019,0.011,-0.022,-0.397,-8.133,0.043,0,6,60,2,0
935,0.021,0,-0.02,3.853,-8.956,0.056,0,6,60,2,0
935.5,0.017,-0.01,-0.019,5.553,-9.286,0.061,0,6,60,2,0
936,0.011,-0.018,-0.02,3.937,-9.157,0.057,0,6,60,2,0
936.5,0,-0.025,-0.024,-1.427,-8.634,0.044,0,6,60,2,0
937,-0.014,-0.025,-0.028,-8.462,-7.695,0.026,0,6,60,2,0
937.5,-0.026,-0.015,-0.029,-13.628,-6.289,0.008,0,6,60,2,0
938,-0.025,0,-0.024,-13.464,-4.378,-0.002,0,6,60,2,0
938.5,-0.011,0.006,-0.013,-7.734,-2.084,-0.003,0,6,60,2,0
939,0.002,-0.003,0.004,2.622,0.471,0.002,0,6,60,2,0
939.5,0,-0.025,0.024,17.015,3.219,0.015,0,6,60,2,0
940,-0.024,-0.041,0.046,33.074,6.006,0.03,0,6,60,2,0
940.5,-0.057,-0.033,0.064,45.408,8.521,0.04,0,6,60,2,0
941,-0.078,0,0.075,51.896,10.648,0.04,0,6,60,2,0
941.5,-0.071,0.041,0.08,51.994,12.284,0.032,0,6,60,2,0
942,-0.041,0.07,0.078,47.246,13.418,0.016,0,6,60,2,0
942.5,0,0.076,0.074,40.13,14.057,-0.001,0,6,60,2,0
943,0.035,0.061,0.068,33.928,14.274,-0.013,0,6,60,2,0
943.5,0.058,0.034,0.065,30.52,14.092,-0.019,0,6,60,2,0
944,0.065,0,0.063,29.904,13.493,-0.017,0,6,60,2,0
944.5,0.054,-0.031,0.061,30.764,12.448,-0.009,0,6,60,2,0
945,0.03,-0.051,0.057,31.097,10.936,-0.001,0,6,60,2,0
945.5,0,-0.053,0.051,29.859,9.015,0.007,0,6,60,2,0
946,-0.022,-0.037,0.042,26.327,6.756,0.013,0,6,60,2,0
946.5,-0.026,-0.015,0.029,19.913,4.23,0.015,0,6,60,2,0
947,-0.014,0,0.014,10.656,1.529,0.012,0,6,60,2,0
947.5,0.001,-0.001,-0.001,1.536,-1.098,0.009,0,6,60,2,0
948,0.006,-0.011,-0.012,-3.679,-3.381,0.011,0,6,60,2,0
948.5,0,-0.018,-0.017,-4.114,-5.205,0.021,0,6,60,2,0
949,-0.01,-0.017,-0.019,-2.09,-6.6,0.032,0,6,60,2,0
949.5,-0.018,-0.01,-0.02,0.247,-7.566,0.042,0,6,60,2,0
950,-0.02,0,-0.019,1.881,-8.074,0.047,0,6,60,2,0
950.5,-0.017,0.01,-0.019,2.071,-8.129,0.048,0,6,60,2,0
951,-0.011,0.019,-0.021,-0.794,-7.835,0.041,0,6,60,2,0
951.5,0,0.026,-0.025,-6.334,-7.219,0.027,0,6,60,2,0
952,0.014,0.025,-0.027,-12.111,-6.251,0.011,0,6,60,2,0
952.5,0.025,0.014,-0.028,-15.993,-4.95,-0.003,0,6,60,2,0
953,0.027,0,-0.026,-18.495,-3.487,-0.016,0,6,60,2,0
953.5,0.019,-0.011,-0.021,-18.049,-1.867,-0.024,0,6,60,2,0
954,0.007,-0.013,-0.014,-14.879,-0.213,-0.027,0,6,60,2,0
954.5,0,-0.007,-0.007,-11.508,1.266,-0.029,0,6,60,2,0
955,-0.001,-0.002,-0.002,-9.654,2.437,-0.031,0,6,60,2,0
955.5,-0.001,-0.001,-0.001,-10.531,3.183,-0.037,0,6,60,2,0
956,-0.004,0,-0.004,-14.304,3.449,-0.046,0,6,60,2,0
956.5,-0.009,0.005,-0.01,-20.655,3.197,-0.056,0,6,60,2,0
957,-0.01,0.018,-0.02,-28.428,2.45,-0.067,0,6,60,2,0
957.5,0,0.031,-0.03,-36.125,1.258,-0.075,0,6,60,2,0
958,0.021,0.036,-0.04,-42.524,-0.309,-0.079,0,6,60,2,0
958.5,0.042,0.024,-0.047,-45.312,-2.074,-0.074,0,6,60,2,0
959,0.052,0,-0.05,-43.351,-3.891,-0.061,0,6,60,2,0
959.5,0.045,-0.026,-0.05,-38.25,-5.715,-0.041,0,6,60,2,0
960,0.025,-0.043,-0.048,-31.403,-7.435,-0.019,0,6,60,2,0
960.5,0,-0.046,-0.045,-23.407,-8.898,0.004,0,6,60,2,0
961,-0.022,-0.038,-0.042,-17.39,-10.123,0.022,0,6,60,2,0
961.5,-0.038,-0.022,-0.042,-14.494,-11.023,0.033,0,6,60,2,0
962,-0.046,0,-0.044,-15.114,-11.551,0.034,0,6,60,2,0
962.5,-0.043,0.025,-0.048,-18.7,-11.667,0.028,0,6,60,2,0
963,-0.027,0.046,-0.052,-24.043,-11.35,0.016,0,6,60,2,0
