时间,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿),年份
1996/1/8,539.91,527.94,539.16,2.8,0.52,2.23,195363200,287291300,1996
1996/1/9,559.35,541.04,558.61,19.45,3.61,3.4,373778800,803436600,1996
1996/1/10,552.29,540.64,547.62,-10.99,-1.97,2.09,317153300,652606190,1996
1996/1/11,552.51,543.14,545.64,-1.98,-0.36,1.71,229403100,496816140,1996
1996/1/12,549.76,541.66,547.11,1.47,0.27,1.48,178941500,421599850,1996
1996/1/15,551.89,543.84,551.04,3.93,0.72,1.47,173582300,423648760,1996
1996/1/16,554.78,545.54,547.75,-3.29,-0.6,1.68,133549500,362896430,1996
1996/1/17,548.54,535.26,537.29,-10.46,-1.91,2.42,156955300,409780930,1996
1996/1/18,533.37,517.29,517.62,-19.67,-3.66,2.99,196536400,559187820,1996
1996/1/19,523.53,512.82,523.5,5.88,1.14,2.07,253701600,382324420,1996
1996/1/22,520.94,514.21,516.45,-7.05,-1.35,1.29,214936100,309450790,1996
1996/1/23,522.38,515.48,519.6,3.15,0.61,1.34,137253300,251084170,1996
1996/1/24,524.33,519.91,522.62,3.02,0.58,0.85,163533500,344156030,1996
1996/1/25,538.91,520.79,521.37,-1.25,-0.24,3.47,389938500,941892190,1996
1996/1/26,527.08,515.45,525.57,4.2,0.81,2.23,191351700,399410630,1996
1996/1/29,529.97,525.46,529.14,3.57,0.68,0.86,155051400,485379490,1996
1996/1/30,532.6,525.61,532.57,3.43,0.65,1.32,142337500,528944200,1996
1996/1/31,538.04,530.16,537.34,4.77,0.9,1.48,323585800,820317350,1996
1996/2/1,537.15,532.66,536.66,-0.68,-0.13,0.84,147520400,446982820,1996
1996/2/2,536.03,528.57,536.03,-0.63,-0.12,1.39,146075400,487401950,1996
1996/2/5,537.23,522.57,522.85,-13.18,-2.46,2.73,177471600,680048920,1996
1996/2/6,522.59,518.21,520.69,-2.16,-0.41,0.84,128544000,399122660,1996
1996/2/7,524.61,519.65,524.29,3.6,0.69,0.95,88641800,336764870,1996
1996/2/8,524.64,521.21,521.85,-2.44,-0.47,0.65,53696800,188936760,1996
1996/2/9,525.41,521.13,525.41,3.56,0.68,0.82,51131700,153374040,1996
1996/2/12,525.77,522.16,525.77,0.36,0.07,0.69,50631700,180683450,1996
1996/2/13,530.72,524.96,529.58,3.81,0.72,1.1,67862000,213136660,1996
1996/2/14,534.16,528.72,529.25,-0.33,-0.06,1.03,64451300,227457600,1996
1996/2/15,538.35,528.51,536.98,7.73,1.46,1.86,96314800,394265510,1996
1996/2/16,553.76,537.12,552.91,15.93,2.97,3.1,222211900,929203670,1996
1996/3/4,602.02,572.6,602.02,49.11,8.88,5.32,556920800,2381797500,1996
1996/3/5,606.37,582.65,587.04,-14.98,-2.49,3.94,518055600,2200693300,1996
1996/3/6,583.29,558.66,559.7,-27.34,-4.66,4.2,326362700,1265822580,1996
1996/3/7,569.33,558.04,569.33,9.63,1.72,2.02,145671100,586832890,1996
1996/3/8,574.66,559.24,573.13,3.8,0.67,2.71,162835800,765905150,1996
1996/3/11,575.44,565.5,568.12,-5.01,-0.87,1.73,165586700,633143030,1996
1996/3/12,566.28,556.37,563.88,-4.24,-0.75,1.74,146281800,631255980,1996
1996/3/13,566.13,561.12,563.19,-0.69,-0.12,0.89,91534400,340816170,1996
1996/3/14,564.71,561.52,562.29,-0.9,-0.16,0.57,131050500,316831590,1996
1996/3/15,563.49,557.57,562.39,0.1,0.02,1.05,86779100,308015190,1996
1996/3/18,567.96,561.16,567.86,5.47,0.97,1.21,129305000,529025660,1996
1996/3/19,571.02,565.36,566.54,-1.32,-0.23,1,123328900,412310670,1996
1996/3/20,570.37,566.27,569.66,3.12,0.55,0.72,116224800,446453670,1996
1996/3/21,573.9,569.35,569.75,0.09,0.02,0.8,154241800,594341060,1996
1996/3/22,571.33,566.51,570.16,0.41,0.07,0.85,123016000,464683160,1996
1996/3/25,572.71,569.39,570.24,0.08,0.01,0.58,111996700,552893110,1996
1996/3/26,570.72,562.98,563.51,-6.73,-1.18,1.36,115072800,467403200,1996
1996/3/27,562.91,557.34,562.34,-1.17,-0.21,0.99,80351400,369351140,1996
1996/3/28,562.41,553.86,554.03,-8.31,-1.48,1.52,124654300,578857470,1996
1996/3/29,557.29,549.71,556.39,2.36,0.43,1.37,108585600,461200400,1996
1996/4/1,573.89,562.01,566.16,9.77,1.76,2.14,157377600,820544740,1996
1996/4/2,564.97,556.91,557.21,-8.95,-1.58,1.42,80139200,358805960,1996
1996/4/3,562.27,556.28,560.98,3.77,0.68,1.07,56977000,258397110,1996
1996/4/4,564.45,559.82,563.19,2.21,0.39,0.83,62482400,305107180,1996
1996/4/5,584.1,563.66,582.53,19.34,3.43,3.63,129362400,709539470,1996
1996/4/8,587.57,578.29,581.38,-1.15,-0.2,1.59,208993400,1215845220,1996
1996/4/9,580.9,576.63,578.04,-3.34,-0.57,0.73,102441000,502418950,1996
1996/4/10,582.23,577.73,579.79,1.75,0.3,0.78,198236800,608286060,1996
1996/4/11,583.37,577,583.37,3.58,0.62,1.1,122258700,611694960,1996
1996/4/12,593.72,584.38,586.95,3.58,0.61,1.6,176589900,963649920,1996
1996/4/15,587.91,583.29,584.66,-2.29,-0.39,0.79,98568700,485692310,1996
1996/4/16,591.46,584.27,590.85,6.19,1.06,1.23,149137600,723479890,1996
1996/4/17,597.74,591.87,593.37,2.52,0.43,0.99,193751800,981171000,1996
1996/4/18,600.28,589.87,600.28,6.91,1.16,1.75,182404700,948629120,1996
1996/4/19,618.41,602.13,618.11,17.83,2.97,2.71,478780200,2443462700,1996
1996/4/22,627.76,613.91,613.96,-4.15,-0.67,2.24,714450200,3500454600,1996
1996/4/23,623.76,609.88,623.76,9.8,1.6,2.26,413564000,1789477100,1996
1996/4/24,664.65,633.79,664.65,40.89,6.56,4.95,836895900,4445490100,1996
1996/4/25,686.56,650.63,652.66,-11.99,-1.8,5.41,817829700,4503472400,1996
1996/4/26,714.69,660.14,707.6,54.94,8.42,8.36,1180792000,6973551100,1996
1996/4/29,739.16,702.56,738.61,31.01,4.38,5.17,1035261700,6372420000,1996
1996/4/30,738.27,679.23,681.15,-57.46,-7.78,7.99,866802300,5051592800,1996
1996/5/2,721.76,652.7,654.41,-26.74,-3.93,10.14,634874700,3547683700,1996
1996/5/3,660.27,644.83,650.03,-4.38,-0.67,2.36,357730400,2002063100,1996
1996/5/6,672.66,648.23,671.27,21.24,3.27,3.76,631787100,2988111500,1996
1996/5/7,682.63,660.07,661.16,-10.11,-1.51,3.36,543238900,2700472700,1996
1996/5/8,666.8,653.15,661.26,0.1,0.02,2.06,357197900,1796040000,1996
1996/5/9,669.75,654.96,656.9,-4.36,-0.66,2.24,342648400,1703690600,1996
1996/5/10,661.46,648.03,661.46,4.56,0.69,2.04,267710500,1300218840,1996
1996/5/13,672.65,663.95,666.1,4.64,0.7,1.32,383168200,1861909100,1996
1996/5/14,672.29,663.49,665.41,-0.69,-0.1,1.32,281177000,1553447700,1996
1996/5/15,682.05,665.03,682.05,16.64,2.5,2.56,278274700,1592160100,1996
1996/5/16,698.1,682.88,683.07,1.02,0.15,2.23,588911700,3373162200,1996
1996/5/17,711.93,682.56,711.93,28.86,4.22,4.3,432081000,2741274000,1996
1996/5/20,725.16,699.36,703.08,-8.85,-1.24,3.62,662809700,4256524500,1996
1996/5/21,706.8,661.03,661.85,-41.23,-5.86,6.51,471547500,2705860900,1996
1996/5/22,672.54,657.72,668.62,6.77,1.02,2.24,366383700,1955460600,1996
1996/5/23,670.12,641.79,642.66,-25.96,-3.88,4.24,329240000,1589859300,1996
1996/5/24,644.88,630.53,639.79,-2.87,-0.45,2.23,251911000,1348868800,1996
1996/5/27,642.1,635.08,637.95,-1.84,-0.29,1.1,120722200,648720820,1996
1996/5/28,646.91,638.38,646.91,8.96,1.4,1.34,193418800,1088101840,1996
1996/5/29,652.25,646.83,650.54,3.63,0.56,0.84,141789900,832489070,1996
1996/5/30,650.71,634.1,636.36,-14.18,-2.18,2.55,168118200,990229030,1996
1996/5/31,652.96,632.26,643.65,7.29,1.15,3.25,241609800,1744608900,1996
1996/6/3,651.91,636.49,641.09,-2.56,-0.4,2.4,323304400,2203152600,1996
1996/6/4,656.44,642.05,651.51,10.42,1.63,2.24,318367400,2173408100,1996
1996/6/5,696.97,654.11,696.97,45.46,6.98,6.58,599126200,4204963400,1996
1996/6/6,715.21,691.86,702.63,5.66,0.81,3.35,777663200,5499041300,1996
1996/6/7,738.37,717.13,727.34,24.71,3.52,3.02,1069187000,7488490400,1996
1996/6/10,764.38,737.3,764.38,37.04,5.09,3.72,1064045000,7040144100,1996
1996/6/11,765.32,742.81,752.26,-12.12,-1.59,2.95,770569800,5243102700,1996
1996/6/12,773.68,751.72,755.77,3.51,0.47,2.92,805835100,6013692400,1996
1996/6/13,768.9,745.96,768.68,12.91,1.71,3.04,692963900,4789505200,1996
1996/6/14,790.19,772.57,777.27,8.59,1.12,2.29,1017219300,6797088400,1996
1996/6/17,779.98,750.73,751.99,-25.28,-3.25,3.76,602104100,3834445000,1996
1996/6/18,793.56,748.68,793.56,41.57,5.53,5.97,539872900,4415297900,1996
1996/6/19,813.56,787.68,796.91,3.35,0.42,3.26,734585600,6123600100,1996
1996/6/20,802.53,784.07,793.58,-3.33,-0.42,2.32,397506300,3413843500,1996
1996/6/21,805.97,793.62,796.1,2.52,0.32,1.56,377321300,3245192900,1996
1996/6/24,798.86,789.31,793.33,-2.77,-0.35,1.2,339144100,2662725300,1996
1996/6/25,788.64,762.54,780.65,-12.68,-1.6,3.29,366814700,2914024600,1996
1996/6/26,801.82,782.15,801.46,20.81,2.67,2.52,389447400,3212049800,1996
1996/6/27,819.66,801.93,806.46,5,0.62,2.21,573174300,4982846400,1996
1996/6/28,811.56,798.17,804.25,-2.21,-0.27,1.66,436406200,3788350500,1996
1996/7/1,801.05,755.32,761.11,-43.14,-5.36,5.69,602765100,4818157200,1996
1996/7/2,765.69,753.71,759.71,-1.4,-0.18,1.57,361340700,3182836600,1996
1996/7/3,786.16,766.43,786.13,26.42,3.48,2.6,543638800,5252680700,1996
1996/7/4,794.85,774.07,785.43,-0.7,-0.09,2.64,618188400,5794688000,1996
1996/7/5,797.15,783.86,785.38,-0.05,-0.01,1.69,713511600,5390738100,1996
1996/7/8,807.89,790.09,807.34,21.96,2.8,2.27,727434700,6439040800,1996
1996/7/9,822.51,807.43,817.61,10.27,1.27,1.87,767306400,6442554700,1996
1996/7/10,825.39,809.35,820.05,2.44,0.3,1.96,657426100,5225605400,1996
1996/7/11,822.39,790.57,792.07,-27.98,-3.41,3.88,539522900,4369669500,1996
1996/7/12,796.41,778.87,796.41,4.34,0.55,2.21,380190500,3300324000,1996
1996/7/15,796.25,780.15,789.16,-7.25,-0.91,2.02,366584000,3070761800,1996
1996/7/16,823.77,793.69,823.08,33.92,4.3,3.81,568110200,4628994200,1996
1996/7/17,841.41,808.5,808.99,-14.09,-1.71,4,719264700,5047189200,1996
1996/7/18,819.56,808.09,818.04,9.05,1.12,1.42,381463400,2761649100,1996
1996/7/19,857.08,820.66,856.93,38.89,4.75,4.45,860225600,6130802900,1996
1996/7/22,887.07,870.22,884.94,28.01,3.27,1.97,1082826900,7864698300,1996
1996/7/23,889.41,864.51,871.47,-13.47,-1.52,2.81,676709900,5133593000,1996
1996/7/24,894.73,874.97,887.6,16.13,1.85,2.27,776747000,5857347400,1996
1996/7/25,894.21,867.09,868.16,-19.44,-2.19,3.06,822468900,5751411400,1996
1996/7/26,872.27,840.21,845.12,-23.04,-2.65,3.69,653036300,5100398700,1996
1996/7/29,855.5,837.2,855.42,10.3,1.22,2.17,416855800,3159293800,1996
1996/7/30,865.5,834.87,836.93,-18.49,-2.16,3.58,409372600,3169679600,1996
1996/7/31,841.72,820.85,822.48,-14.45,-1.73,2.49,356860200,2647605600,1996
1996/8/1,843.01,814.89,835.11,12.63,1.54,3.42,371330400,2784708600,1996
1996/8/2,850.59,828.66,838.88,3.77,0.45,2.63,391827200,3182119300,1996
1996/8/5,853.2,838.6,853.19,14.31,1.71,1.74,327477200,2427681300,1996
1996/8/6,862.43,848.36,862.22,9.03,1.06,1.65,376433100,2994729600,1996
1996/8/7,873.03,862.61,867.27,5.05,0.59,1.21,511448100,4086908400,1996
1996/8/8,877.92,869.55,876,8.73,1.01,0.97,446744800,3468291300,1996
1996/8/9,880.31,857.74,871.6,-4.4,-0.5,2.58,543428800,4120766800,1996
1996/8/12,894.86,880.13,886.05,14.45,1.66,1.69,529240500,4020290700,1996
1996/8/13,887.35,872.4,874.8,-11.25,-1.27,1.69,338046200,2591283000,1996
1996/8/14,879.09,868.74,871.64,-3.16,-0.36,1.18,306699700,2420930300,1996
1996/8/15,878.57,864.77,865.83,-5.81,-0.67,1.58,370310200,2915282500,1996
1996/8/16,862.88,838.42,853.87,-11.96,-1.38,2.83,392755800,3237462600,1996
1996/8/19,852.35,834.85,835.21,-18.66,-2.19,2.05,262957100,2118481700,1996
1996/8/20,837.58,820.77,822.44,-12.77,-1.53,2.01,271577900,2162501100,1996
1996/8/21,842.68,825.61,833.61,11.17,1.36,2.08,353354800,2859572600,1996
1996/8/22,842.46,816.05,817.33,-16.28,-1.95,3.17,290476000,2325351400,1996
1996/8/23,824.89,786.44,803.69,-13.64,-1.67,4.7,350852700,2808750800,1996
1996/8/26,800.53,770.85,773.07,-30.62,-3.81,3.69,294132100,2531508000,1996
1996/8/27,787.48,766.7,787.47,14.4,1.86,2.69,259649100,2036879800,1996
1996/8/28,806.36,789.06,796.84,9.37,1.19,2.2,349927400,2981339700,1996
1996/8/29,797.98,783.96,788.73,-8.11,-1.02,1.76,314290700,2101523100,1996
1996/8/30,809.97,791.39,809.94,21.21,2.69,2.36,466421900,3520278400,1996
1996/9/2,813.57,803.13,804.78,-5.16,-0.64,1.29,362917500,2662453200,1996
1996/9/3,818.88,799.01,800.22,-4.56,-0.57,2.47,363471600,2747409100,1996
1996/9/4,813.46,795.07,812.01,11.79,1.47,2.3,371796900,2971711500,1996
1996/9/5,838.67,812.93,814.38,2.37,0.29,3.17,705552700,5765848400,1996
1996/9/6,818.36,796.17,801.23,-13.15,-1.61,2.72,361496500,2980728300,1996
1996/9/9,799.98,791.63,793.59,-7.64,-0.95,1.04,360370900,3346858000,1996
1996/9/10,793.22,763.15,764.45,-29.14,-3.67,3.79,357919100,2940479800,1996
1996/9/11,773.6,754.59,769.25,4.8,0.63,2.49,290259500,2047304000,1996
1996/9/12,784.18,754.11,757.09,-12.16,-1.58,3.91,495112400,2106192400,1996
1996/9/13,779.07,752.68,779.07,21.98,2.9,3.49,329442400,2251410300,1996
1996/9/16,784.48,771.8,778.29,-0.78,-0.1,1.63,310575900,2737431500,1996
1996/9/17,785.11,774.15,776.48,-1.81,-0.23,1.41,282571100,2452681100,1996
1996/9/18,782.73,757.94,760.76,-15.72,-2.02,3.19,296064700,2503823000,1996
1996/9/19,769.13,754.28,769.1,8.34,1.1,1.95,204782600,1560462700,1996
1996/9/20,805.54,770.04,805.54,36.44,4.74,4.62,363256700,3292330400,1996
1996/9/23,852.04,812.31,851.99,46.45,5.77,4.93,875020800,8197043600,1996
1996/9/24,865.49,845.39,849.92,-2.07,-0.24,2.36,761911600,7256174200,1996
1996/9/25,858.6,830.25,835.18,-14.74,-1.73,3.34,526965300,5143411400,1996
1996/9/26,857.44,837.68,854.66,19.48,2.33,2.37,552870500,5380414300,1996
1996/9/27,875.52,855.75,875.52,20.86,2.44,2.31,677971000,6603607000,1996
1996/10/3,891.71,864.67,865.49,-10.03,-1.15,3.09,585527400,5381838300,1996
1996/10/4,869.65,855.79,863.46,-2.03,-0.23,1.6,384919800,3383326900,1996
1996/10/7,869.87,852.83,864.66,1.2,0.14,1.97,440136600,3441940000,1996
1996/10/8,882.09,865.42,877.61,12.95,1.5,1.93,536293200,4351186900,1996
1996/10/9,883.62,865.57,874.01,-3.6,-0.41,2.06,510722900,4186830400,1996
1996/10/10,904.13,877.34,904.1,30.09,3.44,3.07,974568300,6927798600,1996
1996/10/11,912.01,898.72,909.89,5.79,0.64,1.47,1125254100,7461778200,1996
1996/10/14,943.55,919.7,940.79,30.9,3.4,2.62,1250236200,8757552300,1996
1996/10/15,944.93,925.66,937.29,-3.5,-0.37,2.05,865586700,6613727300,1996
1996/10/16,953.4,921.14,933.88,-3.41,-0.36,3.44,849945500,6656883500,1996
1996/10/17,952.45,928.08,952.32,18.44,1.97,2.61,833141500,6656016300,1996
1996/10/18,968.22,937.77,939.93,-12.39,-1.3,3.2,992064700,7532118100,1996
1996/10/21,964.44,943.03,964.39,24.46,2.6,2.28,740976000,5486589300,1996
1996/10/22,978.98,943.02,976.47,12.08,1.25,3.73,1011405600,7290778400,1996
1996/10/23,1011.13,986.72,1010.83,34.36,3.52,2.5,1426261100,10831932300,1996
1996/10/24,1020.97,1004.37,1007.91,-2.92,-0.29,1.64,1116509600,9329883200,1996
1996/10/25,1016.91,994.82,1012.67,4.76,0.47,2.19,1127398600,9575816300,1996
1996/10/28,1026.83,1000.07,1022.86,10.19,1.01,2.64,1029549300,8544877100,1996
1996/10/29,1038.81,1013.49,1017.52,-5.34,-0.52,2.48,1114288700,9390301600,1996
1996/10/30,1022.02,955.23,958.94,-58.58,-5.76,6.56,891342100,7165048500,1996
1996/10/31,983.23,949.59,976.71,17.77,1.85,3.51,718392900,5587136100,1996
1996/11/1,962.11,906.96,930.79,-45.92,-4.7,5.65,797474700,5480916200,1996
1996/11/4,947.88,929.73,945.12,14.33,1.54,1.95,562850100,3670398500,1996
1996/11/5,950.36,922.67,928.03,-17.09,-1.81,2.93,503855500,3706333500,1996
1996/11/6,928.47,896.88,915.05,-12.98,-1.4,3.4,397199700,2900813500,1996
1996/11/7,931.6,915.62,928.14,13.09,1.43,1.75,349476000,2960240500,1996
1996/11/8,927.39,911.91,919.67,-8.47,-0.91,1.67,305442000,2650845300,1996
1996/11/11,933.97,922.2,933.97,14.3,1.55,1.28,363143200,3095741000,1996
1996/11/12,949.25,928.98,943,9.03,0.97,2.17,493715700,3588525600,1996
1996/11/13,951.09,932.93,940.52,-2.48,-0.26,1.93,452025900,3506058300,1996
1996/11/14,957.61,943.61,953.19,12.67,1.35,1.49,553915200,4414774700,1996
1996/11/15,958.62,943.8,950.83,-2.36,-0.25,1.55,550985700,4914051600,1996
1996/11/18,1004.95,948.82,1004.69,53.86,5.66,5.9,827896100,7208801100,1996
1996/11/19,1047.39,1008.23,1015.96,11.27,1.12,3.9,1289000700,10483051600,1996
1996/11/20,1018.89,992.27,1014.93,-1.03,-0.1,2.62,854193500,7033766600,1996
1996/11/21,1025.58,937.84,940.77,-74.16,-7.31,8.64,871465700,6921270900,1996
1996/11/22,952.03,919.61,951.83,11.06,1.18,3.45,636231700,4318191400,1996
1996/11/25,976.55,938.97,976.55,24.72,2.6,3.95,644017700,4709915000,1996
1996/11/26,985.13,957.81,967.59,-8.96,-0.92,2.8,620120600,5166540100,1996
1996/11/27,987.18,960.46,980.38,12.79,1.32,2.76,547605500,4615036000,1996
1996/11/28,1002.54,978.51,992.64,12.26,1.25,2.45,751075400,6001409600,1996
1996/11/29,1037.16,997.84,1032.95,40.31,4.06,3.96,1282778900,9572855600,1996
1996/12/2,1134.9,1056.68,1134.52,101.57,9.83,7.57,2041152700,16747284000,1996
1996/12/3,1177.68,1118.83,1122.99,-11.53,-1.02,5.19,2148567400,19274467000,1996
1996/12/4,1170.59,1115.27,1169.92,46.93,4.18,4.93,1482844100,12878816300,1996
1996/12/5,1215.25,1180.21,1212.08,42.16,3.6,3,1968710500,18972710000,1996
1996/12/6,1220.31,1194.77,1212.89,0.81,0.07,2.11,1443051700,14639772000,1996
1996/12/9,1250.56,1227.47,1247.66,34.77,2.87,1.9,1560015600,16156679000,1996
1996/12/10,1244.1,1202.28,1230.25,-17.41,-1.4,3.35,1296336700,13294497800,1996
1996/12/11,1258.69,1220.41,1244.9,14.65,1.19,3.11,1268027500,14208430000,1996
1996/12/12,1254.3,1167.98,1177.14,-67.76,-5.44,6.93,1120406000,12158619700,1996
1996/12/13,1175.44,1108.29,1110.04,-67.1,-5.7,5.7,974248500,9828410900,1996
1996/12/16,1005.12,999.63,1000.02,-110.02,-9.91,0.49,143300300,1345581200,1996
1996/12/17,943.37,903.85,905.58,-94.44,-9.44,3.95,601468400,5210304700,1996
1996/12/18,975.96,869.02,972.73,67.15,7.42,11.81,1012433300,8156033300,1996
1996/12/19,983.24,893.47,902.42,-70.31,-7.23,9.23,890830000,7895064900,1996
1996/12/20,898.92,864.26,885.24,-17.18,-1.9,3.84,619893000,4861615200,1996
1996/12/23,911.59,890.84,902.01,16.77,1.89,2.34,443724000,3608732600,1996
1996/12/24,911.12,864.15,865.58,-36.43,-4.04,5.21,366522400,2912791400,1996
1996/12/25,897.45,855.85,895.18,29.6,3.42,4.81,415918500,3295271000,1996
1996/12/26,924.33,890.41,924.24,29.06,3.25,3.79,552219000,4167340900,1996
1996/12/27,927.1,903.82,922.35,-1.89,-0.2,2.52,550900400,4241788000,1996
1996/12/30,938.55,923.95,934.21,11.86,1.29,1.58,571750500,4756519000,1996
1996/12/31,935.97,912.97,917.02,-17.19,-1.84,2.46,472143200,3924646100,1996
1997/1/2,920.19,909.46,919.43,2.41,0.26,1.17,265303600,2321988600,1997
1997/1/3,922.39,896.99,899.61,-19.82,-2.16,2.76,342916400,2642924800,1997
1997/1/6,892.02,875.89,876.5,-23.11,-2.57,1.79,241608700,1809397500,1997
1997/1/7,903,871.78,898.17,21.67,2.47,3.56,251824800,1891778400,1997
1997/1/8,902.52,887.23,896.41,-1.76,-0.2,1.7,231368900,1836780300,1997
1997/1/9,914.33,897.94,906.98,10.57,1.18,1.83,252650100,2126459300,1997
1997/1/10,918.51,906.55,918.4,11.42,1.26,1.32,333721600,2827739700,1997
1997/1/13,931.44,922.74,929.52,11.12,1.21,0.95,388141200,3127874500,1997
1997/1/14,929.59,903.62,907.85,-21.67,-2.33,2.79,304393800,2556804400,1997
1997/1/15,919.42,905.06,916.72,8.87,0.98,1.58,193795700,1613827700,1997
1997/1/16,922.1,908.26,915.01,-1.71,-0.19,1.51,194014700,1772638600,1997
1997/1/17,921.14,912.66,919.85,4.84,0.53,0.93,223666700,2137573700,1997
1997/1/20,933.36,922.06,933.28,13.43,1.46,1.23,274933000,2400981000,1997
1997/1/21,939.02,926.09,929.11,-4.17,-0.45,1.39,339361800,2917590900,1997
1997/1/22,942.73,929.01,942.44,13.33,1.43,1.48,334241300,3095209700,1997
1997/1/23,947.54,940.5,945.8,3.36,0.36,0.75,396901100,3608573300,1997
1997/1/24,954.3,934.64,953.92,8.12,0.86,2.08,373786900,3229197100,1997
1997/1/27,959.87,952.4,959.06,5.14,0.54,0.78,479914800,3963541700,1997
1997/1/28,957.88,947.91,956.31,-2.75,-0.29,1.04,328674400,2840266600,1997
1997/1/29,964.02,955.1,962.1,5.79,0.61,0.93,413085800,3597506400,1997
1997/1/30,962.97,955.47,960.17,-1.93,-0.2,0.78,352383000,2986692200,1997
1997/1/31,967.9,960.08,964.74,4.57,0.48,0.81,408801500,3564975800,1997
1997/2/17,985.21,959.75,982.4,17.66,1.83,2.64,361696600,3281499600,1997
1997/2/18,999.23,893.75,894.85,-87.55,-8.91,10.74,727384700,6481373900,1997
1997/2/19,962.69,911.58,962.69,67.84,7.58,5.71,540728200,4914741300,1997
1997/2/20,971.51,870.18,965.08,2.39,0.25,10.53,953084500,8113990500,1997
1997/2/21,1017.32,967.49,1017.13,52.05,5.39,5.16,1380838300,10832764900,1997
1997/2/24,1032.7,1004.62,1009.56,-7.57,-0.74,2.76,1112275800,9187289300,1997
1997/2/25,1028.33,1009.03,1017.96,8.4,0.83,1.91,712574700,6507182000,1997
1997/2/26,1031.51,1015.39,1031.51,13.55,1.33,1.58,616762000,5938470700,1997
1997/2/27,1038.48,1020.34,1025.3,-6.21,-0.6,1.76,660077400,6136152700,1997
1997/2/28,1040.33,1010.27,1040.27,14.97,1.46,2.93,668732200,6086289200,1997
1997/3/3,1063.05,1043.93,1063.05,22.78,2.19,1.84,900594400,8490248100,1997
1997/3/4,1070.22,1048.44,1068.16,5.11,0.48,2.05,913979000,8433954000,1997
1997/3/5,1072.46,1051.52,1051.77,-16.39,-1.53,1.96,785139000,7078184400,1997
1997/3/6,1079.13,1044.23,1079.13,27.36,2.6,3.32,870056000,7886975400,1997
1997/3/7,1086.64,1070.85,1077.72,-1.41,-0.13,1.46,814057300,7905395900,1997
1997/3/10,1100.51,1085.89,1099.68,21.96,2.04,1.36,863186800,8990352300,1997
1997/3/11,1109.95,1092.72,1109.73,10.05,0.91,1.57,833230200,8810178200,1997
1997/3/12,1126.42,1109.47,1126.16,16.43,1.48,1.53,962785300,9840922600,1997
1997/3/13,1131.73,1108.89,1117.28,-8.88,-0.79,2.03,913994900,8956417300,1997
1997/3/14,1125.82,1092.7,1125.8,8.52,0.76,2.96,818859300,8403021100,1997
1997/3/17,1159.54,1138.28,1158.48,32.68,2.9,1.89,1128486900,12054988900,1997
1997/3/18,1177.02,1148.08,1162.63,4.15,0.36,2.5,1050779400,11991783000,1997
1997/3/19,1170.4,1156.19,1161.27,-1.36,-0.12,1.22,807192800,9403520100,1997
1997/3/20,1168.49,1119.67,1120.72,-40.55,-3.49,4.2,757637300,8328923400,1997
1997/3/21,1167.21,1116.58,1167.17,46.45,4.14,4.52,738373900,8497257900,1997
1997/3/24,1196.64,1181.33,1191.73,24.56,2.1,1.31,1088861800,12424952700,1997
