3ji,4ji,5ji,,,
-0.039020476,0.025877992,-1.757964923,,,
-0.071561668,0.135964132,-1.82672908,,,
-0.103489316,0.242780635,-1.885479489,,,
-0.134510487,0.345589632,-1.934127626,,,
-0.164344397,0.443699915,-1.972640632,,,
-0.192725682,0.536471621,-2.00104035,,,
-0.219407557,0.623320379,-2.019402059,,,
-0.244164791,0.703720897,-2.027852899,,,
-0.266796462,0.77720996,-2.026570034,,,
-0.287128427,0.843388834,-2.015778543,,,
-0.305015463,0.901925065,-1.995749077,,,
-0.320343013,0.952553666,-1.966795293,,,
-0.333028501,0.995077711,-1.929271093,,,
-0.343022163,1.029368324,-1.883567679,,,
-0.350307355,1.055364096,-1.83011047,,,
-0.35490032,1.07306994,-1.769355877,,,
-0.356849374,1.082555415,-1.701787978,,,
-0.356233528,1.083952537,-1.62791512,,,
-0.353160532,1.077453126,-1.548266452,,,
-0.347764361,1.063305713,-1.463388436,,,
-0.34020219,1.041812049,-1.373841347,,,
-0.330650879,1.013323264,-1.280195781,,,
-0.319303053,0.978235715,-1.183029212,,,
-0.306362829,0.936986567,-1.082922593,,,
-0.292041291,0.890049163,-0.980457045,,,
-0.276551796,0.837928225,-0.876210637,,,
-0.260105212,0.781154926,-0.770755284,,,
-0.242905221,0.720281902,-0.664653774,,,
-0.225143758,0.655878227,-0.558456943,,,
-0.206996747,0.588524408,-0.45270101,,,
-0.188620204,0.518807447,-0.34790508,,,
-0.170146841,0.447316001,-0.24456883,,,
-0.151683258,0.374635688,-0.143170389,,,
-0.133307809,0.301344573,-0.044164408,,,
-0.115069221,0.228008857,0.052019662,,,
-0.096986024,0.155178822,0.144979088,,,
-0.079046823,0.083385032,0.234339169,,,
-0.061211442,0.01313483,0.319754339,,,
-0.043412934,-0.055090853,0.400909061,,,
-0.025560436,-0.120840366,0.477518524,,,
-0.007542825,-0.18369387,0.549329135,,,
0.010766901,-0.243265522,0.616118821,,,
0.029506581,-0.299205309,0.677697135,,,
0.048819315,-0.351200535,0.733905197,,,
0.06884747,-0.398976961,0.784615448,,,
0.089726391,-0.442299595,0.829731255,,,
0.11157799,-0.480973159,0.869186357,,,
0.134504341,-0.514842229,0.902944172,,,
0.158581465,-0.543791068,0.930996984,,,
0.183853451,-0.567743168,0.953364997,,,
0.210327078,-0.586660515,0.970095301,,,
0.237967089,-0.600542604,0.981260735,,,
0.266692254,-0.609425218,0.986958674,,,
0.296372357,-0.613378996,0.987309746,,,
0.326826208,-0.612507811,0.982456496,,,
0.357820775,-0.60694698,0.972562,,,
0.389071504,-0.596861333,0.957808451,,,
0.420243865,-0.582443157,0.938395722,,,
0.450956145,-0.563910046,0.91453991,,,
0.480783478,-0.541502663,0.886471885,,,
0.50926307,-0.51548246,0.854435838,,,
0.535900566,-0.486129341,0.818687844,,,
0.560177457,-0.453739325,0.779494451,,,
0.581559429,-0.418622191,0.737131283,,,
0.599505502,-0.381099139,0.69188169,,,
0.613477823,-0.341500484,0.644035419,,,
0.622951923,-0.300163381,0.593887341,,,
0.627427274,-0.257429601,0.541736205,,,
0.626437929,-0.213643365,0.487883451,,,
0.619563071,-0.169149246,0.432632059,,,
0.606437241,-0.124290142,0.376285448,,,
0.586760069,-0.079405323,0.319146423,,,
0.5603053,-0.034828561,0.261516166,,,
0.526928924,0.009113657,0.203693267,,,
0.486576256,0.052103833,0.145972806,,,
0.439287785,0.09383508,0.088645464,,,
0.385203677,0.134012655,0.031996679,,,
0.32456679,0.172355406,-0.023694166,,,
0.257724127,0.208597147,-0.078154529,,,
0.18512665,0.242487939,-0.13111946,,,
0.107327405,0.273795295,-0.182332332,,,
0.024977954,0.302305305,-0.231545552,,,
-0.061176878,0.327823682,-0.278521245,,,
-0.150305913,0.350176728,-0.323031938,,,
-0.241500103,0.36921222,-0.364861213,,,
-0.333782512,0.384800217,-0.403804361,,,
-0.42611967,0.396833784,-0.439669024,,,
-0.517434169,0.405229635,-0.472275822,,,
-0.60661833,0.409928686,-0.501458981,,,
-0.692548773,0.410896514,-0.527066944,,,
-0.774101686,0.408123732,-0.548962983,,,
-0.85016859,0.401626253,-0.567025788,,,
-0.91967237,0.391445452,-0.581150056,,,
-0.981583354,0.377648213,-0.591247058,,,
-1.034935194,0.360326869,-0.59724519,,,
-1.078840311,0.339598997,-0.599090501,,,
-1.112504683,0.3156071,-0.596747193,,,
-1.135241713,0.288518137,-0.590198098,,,
-1.146484979,0.258522913,-0.579445104,,,
-1.145799629,0.225835319,-0.564509552,,,
-1.13289223,0.190691407,-0.545432573,,,
-1.107618862,0.153348313,-0.522275376,,,
-1.069991323,0.114083008,-0.495119474,,,
-1.020181257,0.073190884,-0.46406683,,,
-0.95852211,0.030984173,-0.429239943,,,
-0.885508815,-0.012209807,-0.390781836,,,
-0.801795125,-0.056050566,-0.348855961,,,
-0.708188579,-0.100186521,-0.303646009,,,
-0.605643089,-0.14425723,-0.255355609,,,
-0.495249189,-0.187895768,-0.204207929,,,
-0.378222015,-0.230731245,-0.150445156,,,
-0.255887119,-0.272391449,-0.094327858,,,
-0.129664277,-0.312505589,-0.036134231,,,
-0.00104946,-0.350707143,0.023840787,,,
0.128404817,-0.386636766,0.085286521,,,
0.257110496,-0.419945261,0.147877699,,,
0.383466067,-0.450296574,0.211275711,,,
0.505879427,-0.477370794,0.275130002,,,
0.622791164,-0.500867134,0.339079585,,,
0.732697921,-0.520506863,0.402754672,,,
0.834175458,-0.53603616,0.465778422,,,
0.925901037,-0.547228865,0.527768802,,,
1.006674731,-0.553889093,0.588340545,,,
1.075439293,-0.55585368,0.6471072,,,
1.131298198,-0.552994445,0.703683272,,,
1.173531503,-0.545220219,0.757686426,,,
1.201609204,-0.532478627,0.80873976,,,
1.215201783,-0.514757598,0.856474117,,,
1.214187683,-0.492086563,0.900530439,,,
1.198657515,-0.464537337,0.94056213,,,
1.168914807,-0.432224653,0.976237426,,,
1.125473214,-0.395306335,1.007241753,,,
1.069050141,-0.353983088,1.033280049,,,
1.000556788,-0.308497906,1.05407904,,,
0.921084731,-0.259135081,1.069389448,,,
0.831889178,-0.20621881,1.078988117,,,
0.734369133,-0.150111405,1.082680035,,,
0.630044771,-0.0912111,1.080300234,,,
0.520532365,-0.029949478,1.071715556,,,
0.407517195,0.033211484,1.056826262,,,
0.292724892,0.097782725,1.035567472,,,
0.177891737,0.163251748,1.007910417,,,
0.064734461,0.229086586,0.973863487,,,
-0.045079894,0.29474004,0.933473074,,,
-0.149963454,0.359654179,0.886824175,,,
-0.248435761,0.423265043,0.834040767,,,
-0.339150203,0.485007531,0.775285935,,,
-0.420918076,0.544320404,0.710761734,,,
-0.492729771,0.600651393,0.640708806,,,
-0.553772601,0.653462326,0.565405719,,,
-0.603444874,0.702234256,0.485168047,,,
-0.641365861,0.746472523,0.400347177,,,
-0.667381408,0.785711703,0.311328856,,,
-0.681565011,0.819520396,0.218531467,,,
-0.684214282,0.847505795,0.122404066,,,
-0.675842818,0.869317994,0.023424148,,,
-0.657167593,0.884653987,-0.077904799,,,
-0.629092094,0.893261298,-0.181055988,,,
-0.592685502,0.89494122,-0.28548222,,,
-0.549158345,0.889551607,-0.390618979,,,
-0.499835088,0.877009184,-0.495887693,,,
-0.446124256,0.857291353,-0.600699163,,,
-0.389486691,0.830437454,-0.704457115,,,
-0.331402657,0.796549466,-0.806561877,,,
-0.273338484,0.755792125,-0.906414137,,,
-0.216713523,0.708392456,-1.003418766,,,
-0.162868125,0.654638702,-1.09698868,,,
-0.113033409,0.594878659,-1.186548708,,,
-0.068303505,0.529517412,-1.271539451,,,
-0.029610925,0.459014504,-1.351421081,,,
0.002294324,0.383880528,-1.425677082,,,
0.026861393,0.304673196,-1.493817875,,,
0.043750563,0.221992894,-1.555384325,,,
0.052840242,0.136477773,-1.609951084,,,
0.054228744,0.048798404,-1.657129748,,,
0.048230802,-0.040347939,-1.696571816,,,
0.035368812,-0.130243335,-1.727971401,,,
0.016358993,-0.220155535,-1.751067695,,,
-0.007907266,-0.309344511,-1.765647152,,,
-0.036386467,-0.39706914,-1.771545371,,,
-0.067909961,-0.482593994,-1.768648667,,,
-0.101214194,-0.565196135,-1.756895312,,,
-0.134973538,-0.644171877,-1.736276427,,,
-0.167834947,-0.71884342,-1.706836521,,,
-0.198453604,-0.788565318,-1.668673672,,,
-0.225528708,-0.852730679,-1.621939329,,,
-0.247838528,-0.910777069,-1.566837754,,,
-0.264273856,-0.962192027,-1.503625083,,,
-0.273869029,-1.006518146,-1.432608025,,,
-0.275829723,-1.043357672,-1.35414219,,,
-0.269556794,-1.072376546,-1.268630074,,,
-0.254665551,-1.093307873,-1.176518689,,,
-0.230999909,-1.105954751,-1.07829687,,,
-0.19864102,-1.110192444,-0.97449227,,,
-0.157910099,-1.105969867,-0.865668057,,,
-0.109365299,-1.093310354,-0.752419345,,,
-0.053792623,-1.072311714,-0.635369374,,,
0.007808964,-1.043145546,-0.515165468,,,
0.074247952,-1.006055834,-0.392474804,,,
0.144165808,-0.961356827,-0.267980017,,,
0.216067031,-0.909430212,-0.142374664,,,
0.288353086,-0.850721615,-0.016358605,,,
0.359359436,-0.785736459,0.109366696,,,
0.427394809,-0.715035215,0.234102889,,,
0.490781778,-0.639228096,0.357159464,,,
0.547897689,-0.558969242,0.477858424,,,
0.597214946,-0.474950457,0.595538893,,,
0.637339678,-0.387894559,0.709561609,,,
0.667047822,-0.298548409,0.819313273,,,
0.685317732,-0.207675691,0.924210721,,,
0.691358483,-0.116049525,1.023704883,,,
0.684633128,-0.024444968,1.117284501,,,
0.664876308,0.066368493,1.204479579,,,
0.632105709,0.15563439,1.284864529,,,
0.586627039,0.242616598,1.358060995,,,
0.529032319,0.32660643,1.423740335,,,
0.460191462,0.406929454,1.481625725,,,
0.381237275,0.482951941,1.531493888,,,
0.293544161,0.554086888,1.573176419,,,
0.198700964,0.619799544,1.606560698,,,
0.098478558,0.679612378,1.631590387,,,
-0.005207134,0.733109446,1.648265493,,,
-0.110335828,0.779940095,1.656642017,,,
-0.214826383,0.819821974,1.65683117,,,
-0.31658209,0.852543322,1.648998166,,,
-0.413536738,0.877964493,1.633360608,,,
-0.503700348,0.896018717,1.610186472,,,
-0.585203544,0.906712081,1.579791705,,,
-0.656339492,0.910122728,1.542537457,,,
-0.715602438,0.906399293,1.498826957,,,
-0.761721933,0.895758583,1.449102085,,,
-0.79369192,0.878482523,1.393839624,,,
-0.810794012,0.854914424,1.333547268,,,
-0.812614392,0.825454583,1.268759379,,,
-0.799053928,0.790555297,1.200032544,,,
-0.77033127,0.750715313,1.127940977,,,
-0.726978834,0.706473807,1.053071772,,,
-0.669831762,0.658403938,0.976020083,,,
-0.600010121,0.607106065,0.897384237,,,
-0.518894742,0.553200686,0.817760841,,,
-0.42809727,0.497321196,0.737739916,,,
-0.329425114,0.440106543,0.657900092,,,
-0.224842116,0.382193847,0.578803916,,,
-0.116425861,0.324211099,0.500993296,,,
-0.006322611,0.266769993,0.42498514,,,
0.103299093,0.21045899,0.351267202,,,
0.21029508,0.15583669,0.280294189,,,
0.312591393,0.103425585,0.212484154,,,
0.408228261,0.053706273,0.148215203,,,
0.49540122,0.007112192,0.087822556,,,
0.572498447,-0.03597506,0.031595974,,,
0.638133482,-0.075229762,-0.020222421,,,
0.691172626,-0.110385423,-0.067439907,,,
0.730756429,-0.141237403,-0.109914494,,,
0.756314834,-0.167644778,-0.14755582,,,
0.76757569,-0.189531419,-0.18032558,,,
0.764566506,-0.206886272,-0.208237515,,,
0.74760949,-0.219762843,-0.231356933,,,
0.717310068,-0.228277882,-0.249799768,,,
0.674539209,-0.232609278,-0.263731202,,,
0.620410086,-0.232993204,-0.273363832,,,
0.556249645,-0.229720526,-0.278955422,,,
0.48356585,-0.223132525,-0.280806231,,,
0.404011408,-0.213615981,-0.279255964,,,
0.319344876,-0.201597677,-0.274680351,,,
0.231390095,-0.187538379,-0.267487388,,,
0.141994926,-0.171926376,-0.258113269,,,
0.052990249,-0.155270635,-0.247018048,,,
-0.033849803,-0.138093681,-0.234681056,,,
-0.116845497,-0.120924253,-0.221596119,,,
-0.194446179,-0.104289855,-0.208266613,,,
-0.265261236,-0.088709269,-0.195200401,,,
-0.328086691,-0.074685135,-0.182904687,,,
-0.381926904,-0.062696673,-0.171880841,,,
-0.426010965,-0.05319266,-0.162619232,,,
-0.459803525,-0.046584724,-0.155594116,,,
-0.48300993,-0.043241055,-0.151258619,,,
-0.495575672,-0.043480607,-0.150039868,,,
-0.497680327,-0.047567873,-0.152334308,,,
-0.489726228,-0.055708283,-0.158503238,,,
-0.472322323,-0.068044314,-0.168868627,,,
-0.446263686,-0.084652345,-0.183709223,,,
-0.412507329,-0.105540307,-0.203257018,,,
-0.372144966,-0.130646173,-0.227694076,,,
-0.326373489,-0.159837313,-0.257149776,,,
-0.27646393,-0.192910717,-0.291698483,,,
-0.223729695,-0.229594121,-0.331357683,,,
-0.169494873,-0.269548006,-0.376086589,,,
-0.11506338,-0.312368479,-0.425785255,,,
-0.06168966,-0.357590993,-0.480294182,,,
-0.010551615,-0.404694893,-0.53939446,,,
0.037273657,-0.453108726,-0.602808414,,,
0.080830811,-0.502216281,-0.670200785,,,
0.119303491,-0.551363274,-0.741180429,,,
0.152027559,-0.599864638,-0.815302514,,,
0.178500148,-0.647012314,-0.892071235,,,
0.198384442,-0.692083476,-0.970942992,,,
0.211510261,-0.734349091,-1.05133004,,,
0.217870567,-0.773082726,-1.132604569,,,
0.217614167,-0.807569502,-1.214103196,,,
0.21103494,-0.837115087,-1.29513183,,,
0.198557999,-0.861054635,-1.374970881,,,
0.180723298,-0.878761564,-1.452880763,,,
0.158167176,-0.889656068,-1.528107668,,,
0.131602447,-0.89321326,-1.59988955,,,
0.101797578,-0.88897086,-1.667462283,,,
0.069555579,-0.87653632,-1.730065941,,,
0.035693138,-0.855593302,-1.786951156,,,
0.001020563,-0.825907435,-1.8373855,,,
-0.033676987,-0.787331257,-1.880659832,,,
-0.067656538,-0.739808297,-1.916094582,,,
-0.100232236,-0.68337622,-1.943045898,,,
-0.13078789,-0.618168997,-1.960911612,,,
-0.158786893,-0.544418057,-1.969136988,,,
-0.183779411,-0.462452396,-1.967220184,,,
-0.205406773,-0.372697623,-1.9547174,,,
-0.223403102,-0.275673937,-1.931247653,,,
-0.23759432,-0.171993053,-1.896497148,,,
-0.247894679,-0.062354076,-1.850223202,,,
-0.254301108,0.052461627,-1.792257683,,,
-0.256885646,0.171596539,-1.72250994,,,
-0.255786343,0.294124012,-1.640969183,,,
-0.251196982,0.419056147,-1.5477063,,,
-0.243356035,0.545352462,-1.442875088,,,
-0.23253526,0.671929258,-1.326712872,,,
-0.219028327,0.797669598,-1.199540519,,,
-0.203139859,0.921433809,-1.061761823,,,
-0.185175232,1.042070384,-0.913862275,,,
-0.16543144,1.158427194,-0.756407198,,,
-0.144189293,1.269362888,-0.590039286,,,
-0.121707142,1.373758364,-0.415475529,,,
-0.098216269,1.47052819,-0.23350356,,,
-0.07391804,1.558631866,-0.044977444,,,
-0.048982812,1.637084794,0.149187083,,,
-0.023550566,1.704968857,0.34801786,,,
0.002266857,1.761442467,0.550492038,,,
0.02838207,1.805750011,0.755542235,,,
0.054727223,1.83723055,0.962063093,,,
0.081248098,1.855325709,1.168918172,,,
0.107897506,1.859586646,1.37494715,,,
0.134628288,1.849680034,1.578973266,,,
0.161386228,1.825392974,1.779810963,,,
0.188103201,1.786636794,1.976273667,,,
0.214690848,1.733449668,2.167181654,,,
0.241035079,1.665998033,2.351369947,,,
0.266991624,1.584576771,2.527696184,,,
0.29238289,1.489608143,2.695048401,,,
0.31699625,1.381639489,2.852352667,,,
0.340583908,1.261339682,2.998580532,,,
0.362864406,1.129494389,3.132756212,,,
0.383525757,0.987000164,3.253963472,,,
0.402230186,0.83485742,3.361352151,,,
0.418620355,0.674162352,3.454144281,,,
0.43232692,0.506097882,3.531639752,,,
0.442977224,0.331923705,3.593221488,,,
0.450204885,0.152965531,3.638360081,,,
0.453659986,-0.029396369,3.666617865,,,
0.453019593,-0.213739209,3.677652383,,,
0.447998263,-0.398610219,3.671219227,,,
0.438358234,-0.582539515,3.647174236,,,
0.423918969,-0.764053215,3.605475021,,,
0.404565768,-0.941686646,3.546181804,,,
0.380257143,-1.11399753,3.469457588,,,
0.351030728,-1.279579013,3.375567613,,,
0.317007503,-1.43707241,3.264878148,,,
0.278394164,-1.585179543,3.137854583,,,
0.235483531,-1.722674549,2.995058861,,,
0.188652927,-1.848415043,2.837146264,,,
0.138360524,-1.961352521,2.664861562,,,
0.085139699,-2.060541919,2.47903456,,,
0.029591508,-2.145150201,2.280575084,,,
-0.027624567,-2.214463934,2.070467418,,,
-0.085801401,-2.267895737,1.849764254,,,
-0.144196294,-2.30498957,1.619580182,,,
-0.202044052,-2.325424798,1.381084781,,,
-0.258570763,-2.329018992,1.135495337,,,
-0.313007973,-2.315729453,0.884069271,,,
-0.364606899,-2.285653429,0.6280963,,,
-0.412652377,-2.23902704,0.368890403,,,
-0.456476197,-2.176222915,0.107781654,,,
-0.495469539,-2.097746574,-0.153892037,,,
-0.52909422,-2.004231588,-0.41479321,,,
-0.556892497,-1.896433572,-0.673593095,,,
-0.578495228,-1.775223068,-0.928979777,,,
-0.593628216,-1.641577407,-1.179666202,,,
-0.602116618,-1.496571602,-1.42439798,,,
-0.603887341,-1.341368405,-1.661960942,,,
-0.598969416,-1.177207595,-1.891188367,,,
-0.587492361,-1.005394623,-2.110967871,,,
-0.569682624,-0.827288721,-2.320247877,,,
-0.545858218,-0.644290602,-2.518043637,,,
-0.516421702,-0.457829856,-2.703442774,,,
-0.481851713,-0.269352192,-2.875610289,,,
-0.44269327,-0.080306626,-3.033793014,,,
-0.399547085,0.107867244,-3.177323485,,,
-0.353058148,0.293751757,-3.305623201,,,
-0.303903857,0.475963383,-3.418205258,,,
-0.252781948,0.653164472,-3.514676345,,,
-0.200398492,0.824074453,-3.59473809,,,
-0.147456208,0.987480374,-3.658187748,,,
-0.094643312,1.142246683,-3.704918243,,,
-0.042623111,1.287324172,-3.73491756,,,
0.007975489,1.421757997,-3.748267498,,,
0.056566416,1.544694704,-3.745141807,,,
0.102613692,1.65538821,-3.725803715,,,
0.145637454,1.753204686,-3.69060289,,,
0.1852187,1.837626312,-3.639971839,,,
0.221002731,1.908253873,-3.574421797,,,
0.252701343,1.964808198,-3.494538136,,,
0.280093804,2.007130429,-3.400975323,,,
0.303026693,2.035181147,-3.29445149,,,
0.32141271,2.049038364,-3.175742634,,,
0.335228558,2.048894436,-3.045676525,,,
0.344512027,2.035051933,-2.905126334,,,
0.349358409,2.007918522,-2.755004075,,,
0.349916373,1.968000939,-2.59625387,,,
0.346383425,1.91589812,-2.429845119,,,
0.339001077,1.852293576,-2.256765617,,,
0.328049832,1.777947106,-2.078014667,,,
0.313844082,1.69368594,-1.894596247,,,
0.296726989,1.600395418,-1.707512283,,,
0.27706543,1.499009303,-1.517756067,,,
0.255245039,1.390499846,-1.326305883,,,
0.231665376,1.275867704,-1.134118876,,,
0.206735249,1.156131818,-0.942125208,,,
0.180868181,1.032319366,-0.75122255,,,
0.154478016,0.905455889,-0.562270933,,,
0.127974647,0.776555699,-0.376088012,,,
0.101759852,0.646612649,-0.193444752,,,
0.076223204,0.516591386,-0.015061579,,,
0.05173805,0.387419138,0.158394992,,,
0.028657526,0.259978139,0.326315223,,,
0.007310632,0.135098744,0.488148505,,,
-0.012001662,0.013553307,0.643405195,,,
-0.029010232,-0.103949141,0.791657908,,,
-0.043481517,-0.216767358,0.932542291,,,
-0.05522109,-0.324331485,1.065757257,,,
-0.064077016,-0.426145733,1.191064709,,,
-0.06994293,-0.521790172,1.308288749,,,
-0.072760734,-0.6109216,1.417314393,,,
-0.072522836,-0.693273527,1.518085818,,,
-0.069273816,-0.768655276,1.610604153,,,
-0.063111426,-0.83695025,1.69492485,,,
-0.05418682,-0.898113388,1.771154662,,,
-0.042703924,-0.952167873,1.839448259,,,
-0.028917874,-0.999201146,1.900004525,,,
-0.013132438,-1.039360285,1.953062561,,,
0.004303593,-1.072846833,1.998897448,,,
0.02300108,-1.099911138,2.037815807,,,
0.042536264,-1.120846293,2.070151194,,,
0.062457507,-1.135981764,2.096259378,,,
0.082292961,-1.145676789,2.11651355,,,
0.101559083,-1.150313638,2.131299501,,,
0.119769841,-1.150290822,2.141010819,,,
0.13644645,-1.146016344,2.146044144,,,
0.151127449,-1.137901076,2.146794527,,,
0.163378896,-1.126352345,2.143650937,,,
0.172804451,-1.11176781,2.136991947,,,
0.179055088,-1.094529705,2.127181647,,,
0.181838202,-1.074999524,2.114565812,,,
0.180925836,-1.053513193,2.099468365,,,
0.176161795,-1.030376817,2.082188157,,,
0.16746742,-1.005863012,2.062996096,,,
0.154845808,-0.980207902,2.04213265,,,
0.138384307,-0.953608781,2.019805739,,,
0.118255158,-0.926222484,1.996189038,,,
0.094714168,-0.898164462,1.971420696,,,
0.068097394,-0.869508591,1.945602489,,,
0.038815811,-0.840287676,1.918799409,,,
0.007348059,-0.810494673,1.891039681,,,
-0.02576866,-0.780084568,1.86231522,,,
-0.059949336,-0.748976919,1.832582511,,,
-0.094573357,-0.717058979,1.8017639,,,
-0.128997912,-0.684189398,1.769749292,,,
-0.162572265,-0.650202405,1.736398221,,,
-0.194652588,-0.614912442,1.701542295,,,
-0.224616972,-0.578119162,1.664987961,,,
-0.251880248,-0.539612732,1.626519591,,,
-0.275908224,-0.499179357,1.585902836,,,
-0.29623096,-0.45660695,1.542888234,,,
-0.312454709,-0.411690867,1.49721502,,,
-0.324272191,-0.364239628,1.448615112,,,
-0.33147088,-0.314080537,1.396817234,,,
-0.33393905,-0.261065123,1.341551129,,,
-0.331669376,-0.205074332,1.282551832,,,
-0.324759931,-0.146023374,1.219563947,,,
-0.313412505,-0.083866182,1.152345908,,,
-0.297928243,-0.018599388,1.080674162,,,
-0.27870065,0.049734221,1.004347246,,,
-0.256206112,0.121042842,0.923189713,,,
-0.230992131,0.195183416,0.837055877,,,
-0.20366355,0.271960074,0.745833323,,,
-0.17486711,0.351123272,0.649446168,,,
-0.14527471,0.432369668,0.547858029,,,
-0.115565811,0.515342729,0.441074662,,,
-0.08640945,0.599634089,0.329146258,,,
-0.058446337,0.684785648,0.212169367,,,
-0.032271527,0.770292405,0.090288421,,,
-0.008418163,0.855605991,-0.036303156,,,
0.012657272,0.940138882,-0.16736226,,,
0.030587735,1.023269249,-0.302595867,,,
0.045106075,1.104346397,-0.441661229,,,
0.056052814,1.182696736,-0.584166531,,,
0.06338101,1.257630225,-0.72967199,,,
0.067158017,1.328447226,-0.877691397,,,
0.067564036,1.394445676,-1.02769411,,,
0.064887459,1.454928528,-1.179107456,,,
0.059517071,1.509211344,-1.331319556,,,
0.051931286,1.556629991,-1.483682538,,,
0.042684659,1.596548323,-1.635516116,,,
0.032392025,1.628365782,-1.786111524,,,
0.021710642,1.65152482,-1.934735756,,,
0.011320835,1.665518059,-2.0806361,,,
0.001905634,1.669895103,-2.223044915,,,
-0.005870023,1.664268931,-2.361184638,,,
-0.011379955,1.648321769,-2.494272956,,,
-0.014056686,1.621810404,-2.621528132,,,
-0.013410103,1.584570838,-2.742174415,,,
-0.009044279,1.536522248,-2.855447525,,,
-0.000671954,1.477670189,-2.960600143,,,
0.011873767,1.408108986,-3.056907374,,,
0.028630889,1.3280233,-3.143672152,,,
0.049503454,1.237688817,-3.220230523,,,
0.074260148,1.137472054,-3.285956782,,,
0.102536664,1.027829272,-3.340268416,,,
0.13384186,0.909304488,-3.382630818,,,
0.167567581,0.782526602,-3.412561729,,,
0.203001958,0.64820566,-3.42963538,,,
0.239345872,0.507128268,-3.433486296,,,
0.275732195,0.360152209,-3.423812733,,,
0.31124732,0.208200303,-3.400379717,,,
0.344954441,0.052253556,-3.36302167,,,
0.375917963,-0.106656325,-3.311644587,,,
0.403228408,-0.267455,-3.246227754,,,
0.426027149,-0.429034059,-3.166824997,,,
0.443530276,-0.590260006,-3.073565437,,,
0.455050967,-0.749983579,-2.966653755,,,
0.460019694,-0.90704932,-2.846369952,,,
0.458001725,-1.060305294,-2.713068621,,,
0.448711377,-1.20861288,-2.567177712,,,
0.432022604,-1.350856525,-2.409196814,,,
0.407975579,-1.485953374,-2.23969496,,,
0.376779038,-1.612862685,-2.05930796,,,
0.338808262,-1.730594934,-1.868735299,,,
0.294598697,-1.838220521,-1.668736595,,,
0.244835332,-1.934878006,-1.46012767,,,
0.190338052,-2.01978177,-1.243776234,,,
0.132043329,-2.092229058,-1.020597228,,,
0.070982687,-2.151606313,-0.79154785,,,
0.008258484,-2.197394748,-0.557622307,,,
-0.05498237,-2.229175114,-0.319846313,,,
-0.11757608,-2.246631595,-0.079271393,,,
-0.178370289,-2.249554819,0.163030995,,,
-0.236252303,-2.237843942,0.405975453,,,
-0.290176478,-2.211507787,0.648468727,,,
-0.339190006,-2.17066504,0.889415844,,,
-0.382456425,-2.115543491,1.127726239,,,
-0.419276177,-2.046478331,1.362319857,,,
-0.449103669,-1.963909531,1.592133174,,,
-0.471560331,-1.868378318,1.816125099,,,
-0.486443318,-1.760522802,2.033282723,,,
-0.493729569,-1.641072771,2.242626872,,,
-0.493575113,-1.510843734,2.443217432,,,
-0.486309591,-1.370730244,2.634158416,,,
-0.47242613,-1.221698593,2.814602728,,,
-0.452566819,-1.064778918,2.98375661,,,
-0.427504149,-0.901056824,3.140883736,,,
-0.398118918,-0.731664581,3.285308935,,,
-0.365375169,-0.557771988,3.416421513,,,
-0.330292854,-0.380576986,3.533678164,,,
-0.293918936,-0.20129611,3.636605457,,,
-0.257297744,-0.02115486,3.724801874,,,
-0.221441365,0.158621911,3.797939406,,,
-0.187300915,0.336819522,3.85576469,,,
-0.155739472,0.512242795,3.898099695,,,
-0.127507436,0.683725141,3.924841948,,,
-0.103221012,0.850137287,3.935964309,,,
-0.083344438,1.010395611,3.931514311,,,
-0.068176464,1.163469979,3.911613054,,,
-0.057841504,1.308391044,3.876453694,,,
-0.052285731,1.444256947,3.826299518,,,
-0.051278263,1.570239362,3.761481642,,,
-0.054417449,1.685588847,3.682396342,,,
-0.061142125,1.789639466,3.589502049,,,
-0.070747571,1.881812651,3.483316028,,,
-0.082405765,1.961620286,3.364410772,,,
-0.095189418,2.028666995,3.233410135,,,
-0.108099162,2.082651637,3.090985244,,,
-0.120093167,2.123368001,2.937850207,,,
-0.130118407,2.150704718,2.774757664,,,
-0.137142715,2.164644406,2.602494199,,,
-0.140186779,2.165262073,2.421875661,,,
-0.138355182,2.152722798,2.233742412,,,
-0.130865642,2.12727875,2.038954543,,,
-0.117075637,2.089265562,1.838387094,,,
-0.096505647,2.039098122,1.632925299,,,
-0.068858376,1.977265835,1.423459891,,,
-0.034033358,1.904327401,1.210882501,,,
0.007863472,1.820905174,0.996081172,,,
0.056515568,1.727679163,0.779936019,,,
0.1113971,1.625380743,0.563315056,,,
0.171779831,1.514786127,0.347070216,,,
0.236745443,1.396709676,0.132033587,,,
0.305203032,1.271997106,-0.080986129,,,
0.37591138,1.141518658,-0.291206901,,,
0.447505475,1.006162285,-0.497876399,,,
0.518526633,0.866826925,-0.700274744,,,
0.587455478,0.724415913,-0.897716982,,,
0.652746971,0.579830582,-1.089555267,,,
0.712866615,0.433964107,-1.275180746,,,
0.766326912,0.287695632,-1.454025156,,,
0.811723183,0.141884733,-1.625562115,,,
0.847767821,-0.002633767,-1.789308136,,,
0.873322136,-0.14505458,-1.944823334,,,
0.887424981,-0.284606317,-2.091711872,,,
0.88931744,-0.420555418,-2.229622119,,,
0.878462965,-0.552209614,-2.358246554,,,
0.85456245,-0.678920937,-2.477321426,,,
0.817563887,-0.800088254,-2.586626172,,,
0.767666359,-0.915159328,-2.685982616,,,
